"Scenario","Technology","Hour","Charging power (MW)","Disharging power (MW)","State of charge (MWh)"
"1","CAES","275",3346.51636,0.00000,22376.87178
"1","PHS","275",3693.58740,0.00000,31289.71806
"1","H2","275",3701.26471,0.00000,98610.22104
"1","Li-Ion","276",0.00000,150.32083,2815.06908
"1","CAES","276",3346.51636,0.00000,25037.58029
"1","PHS","276",3693.58740,0.00000,34555.98561
"1","H2","276",3701.26471,0.00000,101065.36229
"1","Li-Ion","277",0.00000,0.00000,2815.06908
"1","CAES","277",3346.51636,0.00000,27698.28880
"1","PHS","277",3693.58740,0.00000,37822.25317
"1","H2","277",3701.26471,0.00000,103520.50355
"1","Li-Ion","278",3226.36238,0.00000,5807.07447
"1","CAES","278",3346.51636,0.00000,30358.99731
"1","PHS","278",3693.58740,0.00000,41088.52072
"1","H2","278",3701.26471,0.00000,105975.64481
"1","Li-Ion","279",3226.36238,0.00000,8799.07986
"1","CAES","279",3346.51636,0.00000,33019.70582
"1","PHS","279",3693.58740,0.00000,44354.78827
"1","H2","279",3701.26471,0.00000,108430.78607
"1","Li-Ion","280",0.00000,0.00000,8799.07986
"1","CAES","280",3346.51636,0.00000,35680.41433
"1","PHS","280",3693.58740,0.00000,47621.05582
"1","H2","280",178.08348,0.00000,108548.91329
"1","Li-Ion","281",0.00000,0.00000,8799.07986
"1","CAES","281",0.00000,0.00000,35680.41433
"1","PHS","281",404.70357,0.00000,47978.93828
"1","H2","281",0.00000,0.00000,108548.91329
"1","Li-Ion","282",0.00000,0.00000,8799.07986
"1","CAES","282",0.00000,0.00000,35680.41433
"1","PHS","282",0.00000,1472.85077,46313.39712
"1","H2","282",0.00000,0.00000,108548.91329
"1","Li-Ion","283",0.00000,0.00000,8799.07986
"1","CAES","283",0.00000,2993.23838,31915.65724
"1","PHS","283",0.00000,0.00000,46313.39712
"1","H2","283",0.00000,0.00000,108548.91329
"1","Li-Ion","284",0.00000,0.00000,8799.07986
"1","CAES","284",0.00000,0.00000,31915.65724
"1","PHS","284",0.00000,3693.58740,42136.58439
"1","H2","284",0.00000,1616.33706,106112.19349
"1","Li-Ion","285",0.00000,1316.88153,7379.04998
"1","CAES","285",0.00000,0.00000,31915.65724
"1","PHS","285",0.00000,3693.58740,37959.77166
"1","H2","285",0.00000,948.85957,104681.73386
"1","Li-Ion","286",0.00000,0.00000,7379.04998
"1","CAES","286",0.00000,0.00000,31915.65724
"1","PHS","286",0.00000,3693.58740,33782.95894
"1","H2","286",0.00000,2727.45172,100569.94568
"1","Li-Ion","287",0.00000,2577.71775,4599.42544
"1","CAES","287",0.00000,1844.07713,29596.26214
"1","PHS","287",0.00000,3693.58740,29606.14621
"1","H2","287",0.00000,0.00000,100569.94568
"1","Li-Ion","288",0.00000,2541.19728,1859.18194
"1","CAES","288",0.00000,0.00000,29596.26214
"1","PHS","288",0.00000,3693.58740,25429.33348
"1","H2","288",0.00000,0.00000,100569.94568
"1","Li-Ion","289",0.00000,501.41909,1318.48783
"1","CAES","289",0.00000,0.00000,29596.26214
"1","PHS","289",0.00000,3693.58740,21252.52076
"1","H2","289",0.00000,0.00000,100569.94568
"1","Li-Ion","290",0.00000,0.00000,1318.48783
"1","CAES","290",0.00000,0.00000,29596.26214
"1","PHS","290",0.00000,2451.05656,18480.79692
"1","H2","290",0.00000,0.00000,100569.94568
"1","Li-Ion","291",0.00000,1174.14285,52.37703
"1","CAES","291",0.00000,0.00000,29596.26214
"1","PHS","291",0.00000,0.00000,18480.79692
"1","H2","291",0.00000,0.00000,100569.94568
"1","Li-Ion","292",0.00000,48.57246,0.00000
"1","CAES","292",0.00000,0.00000,29596.26214
"1","PHS","292",0.00000,0.00000,18480.79692
"1","H2","292",0.00000,0.00000,100569.94568
"1","Li-Ion","293",0.00000,0.00000,0.00000
"1","CAES","293",0.00000,0.00000,29596.26214
"1","PHS","293",2617.61830,0.00000,20795.57678
"1","H2","293",0.00000,0.00000,100569.94568
"1","Li-Ion","294",0.00000,0.00000,0.00000
"1","CAES","294",1325.68403,0.00000,30650.27127
"1","PHS","294",3693.58740,0.00000,24061.84433
"1","H2","294",0.00000,0.00000,100569.94568
"1","Li-Ion","295",0.00000,0.00000,0.00000
"1","CAES","295",3346.51636,0.00000,33310.97978
"1","PHS","295",3693.58740,0.00000,27328.11188
"1","H2","295",126.25682,0.00000,100653.69498
"1","Li-Ion","296",0.00000,0.00000,0.00000
"1","CAES","296",3346.51636,0.00000,35971.68829
"1","PHS","296",3693.58740,0.00000,30594.37943
"1","H2","296",3701.26471,0.00000,103108.83624
"1","Li-Ion","297",3226.36238,0.00000,2992.00539
"1","CAES","297",3346.51636,0.00000,38632.39680
"1","PHS","297",3693.58740,0.00000,33860.64699
"1","H2","297",3701.26471,0.00000,105563.97750
"1","Li-Ion","298",1804.94522,0.00000,4665.84273
"1","CAES","298",3346.51636,0.00000,41293.10531
"1","PHS","298",3693.58740,0.00000,37126.91454
"1","H2","298",3701.26471,0.00000,108019.11876
"1","Li-Ion","299",2143.22752,0.00000,6653.39017
"1","CAES","299",3346.51636,0.00000,43953.81382
"1","PHS","299",3693.58740,0.00000,40393.18209
"1","H2","299",3701.26471,0.00000,110474.26001
"1","Li-Ion","300",0.00000,0.00000,6653.39017
"1","CAES","300",3346.51636,0.00000,46614.52233
"1","PHS","300",3693.58740,0.00000,43659.44964
"1","H2","300",3701.26471,0.00000,112929.40127
"1","Li-Ion","301",2313.75669,0.00000,8799.07986
"1","CAES","301",3346.51636,0.00000,49275.23083
"1","PHS","301",3693.58740,0.00000,46925.71720
"1","H2","301",3701.26471,0.00000,115384.54253
"1","Li-Ion","302",0.00000,0.00000,8799.07986
"1","CAES","302",3346.51636,0.00000,51935.93934
"1","PHS","302",3693.58740,0.00000,50191.98475
"1","H2","302",3701.26471,0.00000,117839.68378
"1","Li-Ion","303",0.00000,0.00000,8799.07986
"1","CAES","303",3346.51636,0.00000,54596.64785
"1","PHS","303",3693.58740,0.00000,53458.25230
"1","H2","303",1883.65223,0.00000,119089.15732
"1","Li-Ion","304",0.00000,0.00000,8799.07986
"1","CAES","304",0.00000,0.00000,54596.64785
"1","PHS","304",0.00000,0.00000,53458.25230
"1","H2","304",0.00000,1692.22678,116538.02946
"1","Li-Ion","305",0.00000,0.00000,8799.07986
"1","CAES","305",0.00000,0.00000,54596.64785
"1","PHS","305",0.00000,1322.86577,51962.31840
"1","H2","305",0.00000,7131.12975,105787.44687
"1","Li-Ion","306",0.00000,3226.36238,5320.00382
"1","CAES","306",0.00000,0.00000,54596.64785
"1","PHS","306",0.00000,3693.58740,47785.50567
"1","H2","306",0.00000,3790.43669,100073.14855
"1","Li-Ion","307",0.00000,0.00000,5320.00382
"1","CAES","307",0.00000,0.00000,54596.64785
"1","PHS","307",0.00000,3693.58740,43608.69295
"1","H2","307",0.00000,6331.95974,90527.36008
"1","Li-Ion","308",0.00000,0.00000,5320.00382
"1","CAES","308",0.00000,9076.75803,43180.32053
"1","PHS","308",0.00000,0.00000,43608.69295
"1","H2","308",0.00000,0.00000,90527.36008
"1","Li-Ion","309",0.00000,3226.36238,1840.92779
"1","CAES","309",0.00000,0.00000,43180.32053
"1","PHS","309",0.00000,3693.58740,39431.88022
"1","H2","309",0.00000,229.64854,90181.15188
"1","Li-Ion","310",0.00000,0.00000,1840.92779
"1","CAES","310",0.00000,0.00000,43180.32053
"1","PHS","310",0.00000,3693.58740,35255.06749
"1","H2","310",0.00000,1613.04310,87749.39791
"1","Li-Ion","311",0.00000,954.90122,811.23133
"1","CAES","311",0.00000,0.00000,43180.32053
"1","PHS","311",0.00000,2083.99022,32898.43262
"1","H2","311",0.00000,0.00000,87749.39791
"1","Li-Ion","312",0.00000,752.30498,0.00000
"1","CAES","312",0.00000,0.00000,43180.32053
"1","PHS","312",0.00000,0.00000,32898.43262
"1","H2","312",0.00000,0.00000,87749.39791
"1","Li-Ion","313",1477.44841,0.00000,1370.12929
"1","CAES","313",0.00000,0.00000,43180.32053
"1","PHS","313",0.00000,0.00000,32898.43262
"1","H2","313",0.00000,0.00000,87749.39791
"1","Li-Ion","314",2209.73606,0.00000,3419.35422
"1","CAES","314",0.00000,0.00000,43180.32053
"1","PHS","314",0.00000,0.00000,32898.43262
"1","H2","314",0.00000,0.00000,87749.39791
"1","Li-Ion","315",2532.12848,0.00000,5767.55357
"1","CAES","315",0.00000,0.00000,43180.32053
"1","PHS","315",0.00000,0.00000,32898.43262
"1","H2","315",0.00000,0.00000,87749.39791
"1","Li-Ion","316",1990.29617,0.00000,7613.27831
"1","CAES","316",0.00000,0.00000,43180.32053
"1","PHS","316",0.00000,0.00000,32898.43262
"1","H2","316",0.00000,0.00000,87749.39791
"1","Li-Ion","317",0.00000,0.00000,7613.27831
"1","CAES","317",0.00000,0.00000,43180.32053
"1","PHS","317",813.05568,0.00000,33617.42397
"1","H2","317",0.00000,0.00000,87749.39791
"1","Li-Ion","318",0.00000,1676.33236,5805.64264
"1","CAES","318",0.00000,0.00000,43180.32053
"1","PHS","318",0.00000,0.00000,33617.42397
"1","H2","318",0.00000,0.00000,87749.39791
"1","Li-Ion","319",0.00000,3226.36238,2326.56661
"1","CAES","319",0.00000,0.00000,43180.32053
"1","PHS","319",0.00000,0.00000,33617.42397
"1","H2","319",0.00000,24.55588,87712.37853
"1","Li-Ion","320",1673.27750,0.00000,3878.30033
"1","CAES","320",0.00000,0.00000,43180.32053
"1","PHS","320",0.00000,0.00000,33617.42397
"1","H2","320",0.00000,0.00000,87712.37853
"1","Li-Ion","321",3226.36238,0.00000,6870.30572
"1","CAES","321",0.00000,0.00000,43180.32053
"1","PHS","321",1410.71933,0.00000,34864.93385
"1","H2","321",0.00000,0.00000,87712.37853
"1","Li-Ion","322",835.88763,0.00000,7645.47602
"1","CAES","322",0.00000,0.00000,43180.32053
"1","PHS","322",1486.12003,0.00000,36179.12115
"1","H2","322",0.00000,0.00000,87712.37853
"1","Li-Ion","323",1243.96301,0.00000,8799.07986
"1","CAES","323",0.00000,0.00000,43180.32053
"1","PHS","323",0.00000,0.00000,36179.12115
"1","H2","323",0.00000,0.00000,87712.37853
"1","Li-Ion","324",0.00000,0.00000,8799.07986
"1","CAES","324",0.00000,0.00000,43180.32053
"1","PHS","324",0.00000,0.00000,36179.12115
"1","H2","324",0.00000,267.97515,87308.39079
"1","Li-Ion","325",0.00000,0.00000,8799.07986
"1","CAES","325",0.00000,0.00000,43180.32053
"1","PHS","325",0.00000,2444.77399,33414.50181
"1","H2","325",0.00000,0.00000,87308.39079
"1","Li-Ion","326",0.00000,0.00000,8799.07986
"1","CAES","326",0.00000,0.00000,43180.32053
"1","PHS","326",0.00000,0.00000,33414.50181
"1","H2","326",0.00000,5129.37283,79575.57030
"1","Li-Ion","327",0.00000,0.00000,8799.07986
"1","CAES","327",0.00000,0.00000,43180.32053
"1","PHS","327",0.00000,3693.58740,29237.68909
"1","H2","327",0.00000,2768.95280,75401.21688
"1","Li-Ion","328",0.00000,3226.36238,5320.00382
"1","CAES","328",0.00000,0.00000,43180.32053
"1","PHS","328",0.00000,3693.58740,25060.87636
"1","H2","328",0.00000,5842.24366,66593.70318
"1","Li-Ion","329",0.00000,0.00000,5320.00382
"1","CAES","329",0.00000,10531.74794,29933.97405
"1","PHS","329",0.00000,3693.58740,20884.06363
"1","H2","329",0.00000,1211.62356,64767.11194
"1","Li-Ion","330",0.00000,0.00000,5320.00382
"1","CAES","330",0.00000,3290.00529,25795.95724
"1","PHS","330",0.00000,3693.58740,16707.25091
"1","H2","330",0.00000,10740.41045,48575.33396
"1","Li-Ion","331",0.00000,0.00000,5320.00382
"1","CAES","331",0.00000,3941.78020,20838.16803
"1","PHS","331",0.00000,3693.58740,12530.43818
"1","H2","331",0.00000,10740.41045,32383.55597
"1","Li-Ion","332",0.00000,0.00000,5320.00382
"1","CAES","332",0.00000,3395.33095,16567.67747
"1","PHS","332",0.00000,3693.58740,8353.62545
"1","H2","332",0.00000,10740.41045,16191.77799
"1","Li-Ion","333",0.00000,2658.49299,2453.27711
"1","CAES","333",0.00000,3445.81433,12233.69125
"1","PHS","333",0.00000,0.00000,8353.62545
"1","H2","333",0.00000,10740.41045,0.00000
"1","Li-Ion","334",0.00000,0.00000,2453.27711
"1","CAES","334",0.00000,9726.61803,0.00000
"1","PHS","334",0.00000,3693.58740,4176.81273
"1","H2","334",0.00000,0.00000,0.00000
"1","Li-Ion","335",0.00000,2275.07560,0.00000
"1","CAES","335",0.00000,0.00000,0.00000
"1","PHS","335",0.00000,3693.58740,0.00000
"1","H2","335",0.00000,0.00000,0.00000
"1","Li-Ion","336",0.00000,0.00000,0.00000
"1","CAES","336",0.00000,0.00000,0.00000
"1","PHS","336",0.00000,0.00000,0.00000
"1","H2","336",1271.81985,0.00000,843.62985
"1","Li-Ion","337",0.00000,0.00000,0.00000
"1","CAES","337",0.00000,0.00000,0.00000
"1","PHS","337",0.00000,0.00000,0.00000
"1","H2","337",3294.53467,0.00000,3028.97692
"1","Li-Ion","338",0.00000,0.00000,0.00000
"1","CAES","338",0.00000,0.00000,0.00000
"1","PHS","338",292.91210,0.00000,259.02441
"1","H2","338",3701.26471,0.00000,5484.11818
"1","Li-Ion","339",0.00000,0.00000,0.00000
"1","CAES","339",0.00000,0.00000,0.00000
"1","PHS","339",0.00000,0.00000,259.02441
"1","H2","339",3654.20137,0.00000,7908.04115
"1","Li-Ion","340",0.00000,0.00000,0.00000
"1","CAES","340",0.00000,0.00000,0.00000
"1","PHS","340",0.00000,0.00000,259.02441
"1","H2","340",3465.75878,0.00000,10206.96545
"1","Li-Ion","341",0.00000,0.00000,0.00000
"1","CAES","341",0.00000,0.00000,0.00000
"1","PHS","341",0.00000,0.00000,259.02441
"1","H2","341",3310.04477,0.00000,12402.60075
"1","Li-Ion","342",0.00000,0.00000,0.00000
"1","CAES","342",0.00000,0.00000,0.00000
"1","PHS","342",0.00000,0.00000,259.02441
"1","H2","342",1957.28784,0.00000,13700.91863
"1","Li-Ion","343",0.00000,0.00000,0.00000
"1","CAES","343",0.00000,0.00000,0.00000
"1","PHS","343",0.00000,0.00000,259.02441
"1","H2","343",1487.53199,0.00000,14687.63572
"1","Li-Ion","344",0.00000,0.00000,0.00000
"1","CAES","344",3346.51636,0.00000,2660.70851
"1","PHS","344",3693.58740,0.00000,3525.29196
"1","H2","344",3701.26471,0.00000,17142.77698
"1","Li-Ion","345",0.00000,0.00000,0.00000
"1","CAES","345",3346.51636,0.00000,5321.41702
"1","PHS","345",3258.47957,0.00000,6406.79034
"1","H2","345",3701.26471,0.00000,19597.91824
"1","Li-Ion","346",0.00000,0.00000,0.00000
"1","CAES","346",3346.51636,0.00000,7982.12553
"1","PHS","346",2651.45941,0.00000,8751.49615
"1","H2","346",3701.26471,0.00000,22053.05949
"1","Li-Ion","347",0.00000,0.00000,0.00000
"1","CAES","347",3346.51636,0.00000,10642.83404
"1","PHS","347",3693.58740,0.00000,12017.76370
"1","H2","347",3701.26471,0.00000,24508.20075
"1","Li-Ion","348",1739.12770,0.00000,1612.80068
"1","CAES","348",3346.51636,0.00000,13303.54255
"1","PHS","348",3693.58740,0.00000,15284.03125
"1","H2","348",3701.26471,0.00000,26963.34201
"1","Li-Ion","349",1296.43935,0.00000,2815.06908
"1","CAES","349",3346.51636,0.00000,15964.25106
"1","PHS","349",3693.58740,0.00000,18550.29880
"1","H2","349",3701.26471,0.00000,29418.48327
"1","Li-Ion","350",3226.36238,0.00000,5807.07447
"1","CAES","350",3346.51636,0.00000,18624.95957
"1","PHS","350",3693.58740,0.00000,21816.56636
"1","H2","350",3701.26471,0.00000,31873.62452
"1","Li-Ion","351",3226.36238,0.00000,8799.07986
"1","CAES","351",3346.51636,0.00000,21285.66808
"1","PHS","351",3693.58740,0.00000,25082.83391
"1","H2","351",3701.26471,0.00000,34328.76578
"1","Li-Ion","352",0.00000,0.00000,8799.07986
"1","CAES","352",1719.42168,0.00000,22652.72546
"1","PHS","352",3693.58740,0.00000,28349.10146
"1","H2","352",3701.26471,0.00000,36783.90704
"1","Li-Ion","353",0.00000,0.00000,8799.07986
"1","CAES","353",499.76064,0.00000,23050.06922
"1","PHS","353",3693.58740,0.00000,31615.36901
"1","H2","353",3701.26471,0.00000,39239.04830
"1","Li-Ion","354",0.00000,0.00000,8799.07986
"1","CAES","354",0.00000,0.00000,23050.06922
"1","PHS","354",427.53250,0.00000,31993.43927
"1","H2","354",3701.26471,0.00000,41694.18955
"1","Li-Ion","355",0.00000,0.00000,8799.07986
"1","CAES","355",0.00000,0.00000,23050.06922
"1","PHS","355",439.45759,0.00000,32382.05498
"1","H2","355",3701.26471,0.00000,44149.33081
"1","Li-Ion","356",0.00000,0.00000,8799.07986
"1","CAES","356",368.64574,0.00000,23343.16769
"1","PHS","356",1823.98596,0.00000,33995.01969
"1","H2","356",3701.26471,0.00000,46604.47207
"1","Li-Ion","357",0.00000,0.00000,8799.07986
"1","CAES","357",0.00000,0.00000,23343.16769
"1","PHS","357",572.34589,0.00000,34501.14953
"1","H2","357",3701.26471,0.00000,49059.61332
"1","Li-Ion","358",0.00000,0.00000,8799.07986
"1","CAES","358",0.00000,0.00000,23343.16769
"1","PHS","358",1274.03682,0.00000,35627.79003
"1","H2","358",3701.26471,0.00000,51514.75458
"1","Li-Ion","359",0.00000,0.00000,8799.07986
"1","CAES","359",0.00000,0.00000,23343.16769
"1","PHS","359",73.93390,0.00000,35693.17034
"1","H2","359",3701.26471,0.00000,53969.89584
"1","Li-Ion","360",0.00000,0.00000,8799.07986
"1","CAES","360",0.00000,0.00000,23343.16769
"1","PHS","360",0.00000,1646.88393,33830.82757
"1","H2","360",1250.66665,0.00000,54799.49425
"1","Li-Ion","361",0.00000,0.00000,8799.07986
"1","CAES","361",0.00000,0.00000,23343.16769
"1","PHS","361",0.00000,3693.58740,29654.01485
"1","H2","361",758.96259,0.00000,55302.93307
"1","Li-Ion","362",0.00000,0.00000,8799.07986
"1","CAES","362",0.00000,0.00000,23343.16769
"1","PHS","362",0.00000,1124.91796,28381.92592
"1","H2","362",0.00000,0.00000,55302.93307
"1","Li-Ion","363",0.00000,0.00000,8799.07986
"1","CAES","363",0.00000,0.00000,23343.16769
"1","PHS","363",2783.99489,0.00000,30843.83386
"1","H2","363",3701.26471,0.00000,57758.07433
"1","Li-Ion","364",0.00000,0.00000,8799.07986
"1","CAES","364",0.00000,0.00000,23343.16769
"1","PHS","364",0.00000,0.00000,30843.83386
"1","H2","364",2102.51913,0.00000,59152.72774
"1","Li-Ion","365",0.00000,0.00000,8799.07986
"1","CAES","365",0.00000,0.00000,23343.16769
"1","PHS","365",0.00000,0.00000,30843.83386
"1","H2","365",3084.44566,0.00000,61198.71753
"1","Li-Ion","366",0.00000,0.00000,8799.07986
"1","CAES","366",0.00000,0.00000,23343.16769
"1","PHS","366",0.00000,0.00000,30843.83386
"1","H2","366",3056.55242,0.00000,63226.20504
"1","Li-Ion","367",0.00000,0.00000,8799.07986
"1","CAES","367",0.00000,0.00000,23343.16769
"1","PHS","367",0.00000,3693.58740,26667.02113
"1","H2","367",3217.95588,0.00000,65360.75549
"1","Li-Ion","368",0.00000,0.00000,8799.07986
"1","CAES","368",0.00000,0.00000,23343.16769
"1","PHS","368",0.00000,0.00000,26667.02113
"1","H2","368",3067.87912,0.00000,67395.75628
"1","Li-Ion","369",0.00000,0.00000,8799.07986
"1","CAES","369",0.00000,0.00000,23343.16769
"1","PHS","369",3033.68464,0.00000,29349.73164
"1","H2","369",3701.26471,0.00000,69850.89753
"1","Li-Ion","370",0.00000,0.00000,8799.07986
"1","CAES","370",0.00000,0.00000,23343.16769
"1","PHS","370",1936.86078,0.00000,31062.51242
"1","H2","370",3701.26471,0.00000,72306.03879
"1","Li-Ion","371",0.00000,0.00000,8799.07986
"1","CAES","371",1347.53269,0.00000,24414.54799
"1","PHS","371",0.00000,0.00000,31062.51242
"1","H2","371",3701.26471,0.00000,74761.18005
"1","Li-Ion","372",0.00000,0.00000,8799.07986
"1","CAES","372",0.00000,0.00000,24414.54799
"1","PHS","372",1520.98196,0.00000,32407.52838
"1","H2","372",3701.26471,0.00000,77216.32131
"1","Li-Ion","373",0.00000,0.00000,8799.07986
"1","CAES","373",0.00000,0.00000,24414.54799
"1","PHS","373",122.65206,0.00000,32515.99054
"1","H2","373",3701.26471,0.00000,79671.46256
"1","Li-Ion","374",0.00000,0.00000,8799.07986
"1","CAES","374",0.00000,0.00000,24414.54799
"1","PHS","374",3124.30132,0.00000,35278.83406
"1","H2","374",3701.26471,0.00000,82126.60382
"1","Li-Ion","375",0.00000,0.00000,8799.07986
"1","CAES","375",0.00000,0.00000,24414.54799
"1","PHS","375",2110.41339,0.00000,37145.08874
"1","H2","375",3701.26471,0.00000,84581.74508
"1","Li-Ion","376",0.00000,0.00000,8799.07986
"1","CAES","376",0.00000,0.00000,24414.54799
"1","PHS","376",0.00000,3693.58740,32968.27601
"1","H2","376",2224.92388,0.00000,86057.59262
"1","Li-Ion","377",0.00000,0.00000,8799.07986
"1","CAES","377",0.00000,3418.36161,20115.09053
"1","PHS","377",0.00000,3693.58740,28791.46329
"1","H2","377",0.00000,0.00000,86057.59262
"1","Li-Ion","378",0.00000,2510.23896,6092.21957
"1","CAES","378",0.00000,2559.52960,16895.83232
"1","PHS","378",0.00000,3693.58740,24614.65056
"1","H2","378",0.00000,0.00000,86057.59262
"1","Li-Ion","379",0.00000,0.00000,6092.21957
"1","CAES","379",0.00000,6284.47199,8991.51350
"1","PHS","379",0.00000,3693.58740,20437.83783
"1","H2","379",0.00000,0.00000,86057.59262
"1","Li-Ion","380",0.00000,3226.36238,2613.14353
"1","CAES","380",0.00000,2404.13529,5967.70310
"1","PHS","380",0.00000,3693.58740,16261.02510
"1","H2","380",0.00000,0.00000,86057.59262
"1","Li-Ion","381",0.00000,0.00000,2613.14353
"1","CAES","381",0.00000,4744.73055,0.00000
"1","PHS","381",0.00000,3693.58740,12084.21238
"1","H2","381",0.00000,0.00000,86057.59262
"1","Li-Ion","382",0.00000,2423.32962,0.00000
"1","CAES","382",0.00000,0.00000,0.00000
"1","PHS","382",0.00000,3693.58740,7907.39965
"1","H2","382",0.00000,0.00000,86057.59262
"1","Li-Ion","383",0.00000,0.00000,0.00000
"1","CAES","383",0.00000,0.00000,0.00000
"1","PHS","383",0.00000,2643.89146,4917.61267
"1","H2","383",0.00000,0.00000,86057.59262
"1","Li-Ion","384",0.00000,0.00000,0.00000
"1","CAES","384",0.00000,0.00000,0.00000
"1","PHS","384",0.00000,2534.22318,2051.84168
"1","H2","384",3701.26471,0.00000,88512.73388
"1","Li-Ion","385",0.00000,0.00000,0.00000
"1","CAES","385",0.00000,0.00000,0.00000
"1","PHS","385",0.00000,1814.45927,0.00000
"1","H2","385",3701.26471,0.00000,90967.87513
"1","Li-Ion","386",0.00000,0.00000,0.00000
"1","CAES","386",0.00000,0.00000,0.00000
"1","PHS","386",0.00000,0.00000,0.00000
"1","H2","386",3345.14340,0.00000,93186.79224
"1","Li-Ion","387",0.00000,0.00000,0.00000
"1","CAES","387",0.00000,0.00000,0.00000
"1","PHS","387",474.32085,0.00000,419.44555
"1","H2","387",3701.26471,0.00000,95641.93350
"1","Li-Ion","388",0.00000,0.00000,0.00000
"1","CAES","388",0.00000,0.00000,0.00000
"1","PHS","388",1314.81754,0.00000,1582.14874
"1","H2","388",3701.26471,0.00000,98097.07476
"1","Li-Ion","389",0.00000,0.00000,0.00000
"1","CAES","389",0.00000,0.00000,0.00000
"1","PHS","389",1077.55666,0.00000,2535.04032
"1","H2","389",3701.26471,0.00000,100552.21601
"1","Li-Ion","390",0.00000,0.00000,0.00000
"1","CAES","390",0.00000,0.00000,0.00000
"1","PHS","390",0.00000,1037.76791,1361.50312
"1","H2","390",3701.26471,0.00000,103007.35727
"1","Li-Ion","391",0.00000,0.00000,0.00000
"1","CAES","391",0.00000,0.00000,0.00000
"1","PHS","391",0.00000,1203.98761,0.00000
"1","H2","391",3701.26471,0.00000,105462.49853
"1","Li-Ion","392",0.00000,0.00000,0.00000
"1","CAES","392",0.00000,0.00000,0.00000
"1","PHS","392",2242.67003,0.00000,1983.21024
"1","H2","392",3701.26471,0.00000,107917.63978
"1","Li-Ion","393",3226.36238,0.00000,2992.00539
"1","CAES","393",3346.51636,0.00000,2660.70851
"1","PHS","393",2911.44892,0.00000,4557.82675
"1","H2","393",3701.26471,0.00000,110372.78104
"1","Li-Ion","394",0.00000,0.00000,2992.00539
"1","CAES","394",1145.27790,0.00000,3571.28247
"1","PHS","394",3693.58740,0.00000,7824.09431
"1","H2","394",3701.26471,0.00000,112827.92230
"1","Li-Ion","395",0.00000,0.00000,2992.00539
"1","CAES","395",0.00000,0.00000,3571.28247
"1","PHS","395",3693.58740,0.00000,11090.36186
"1","H2","395",3701.26471,0.00000,115283.06356
"1","Li-Ion","396",0.00000,0.00000,2992.00539
"1","CAES","396",0.00000,0.00000,3571.28247
"1","PHS","396",3693.58740,0.00000,14356.62941
"1","H2","396",3701.26471,0.00000,117738.20481
"1","Li-Ion","397",3035.56706,0.00000,5807.07447
"1","CAES","397",0.00000,0.00000,3571.28247
"1","PHS","397",3693.58740,0.00000,17622.89696
"1","H2","397",3701.26471,0.00000,120193.34607
"1","Li-Ion","398",0.00000,0.00000,5807.07447
"1","CAES","398",0.00000,0.00000,3571.28247
"1","PHS","398",3693.58740,0.00000,20889.16452
"1","H2","398",3701.26471,0.00000,122648.48733
"1","Li-Ion","399",3226.36238,0.00000,8799.07986
"1","CAES","399",3346.51636,0.00000,6231.99098
"1","PHS","399",3693.58740,0.00000,24155.43207
"1","H2","399",3701.26471,0.00000,125103.62859
"1","Li-Ion","400",0.00000,0.00000,8799.07986
"1","CAES","400",0.00000,0.00000,6231.99098
"1","PHS","400",2242.89861,0.00000,26138.84445
"1","H2","400",3701.26471,0.00000,127558.76984
"1","Li-Ion","401",0.00000,0.00000,8799.07986
"1","CAES","401",0.00000,0.00000,6231.99098
"1","PHS","401",0.00000,3693.58740,21962.03172
"1","H2","401",1792.40552,0.00000,128747.71716
"1","Li-Ion","402",0.00000,1931.03433,6716.79199
"1","CAES","402",0.00000,0.00000,6231.99098
"1","PHS","402",0.00000,3693.58740,17785.21899
"1","H2","402",2063.20032,0.00000,130116.28943
"1","Li-Ion","403",0.00000,3226.36238,3237.71596
"1","CAES","403",0.00000,0.00000,6231.99098
"1","PHS","403",0.00000,3693.58740,13608.40627
"1","H2","403",3415.32037,0.00000,132381.75667
"1","Li-Ion","404",0.00000,2040.05379,1037.86938
"1","CAES","404",0.00000,0.00000,6231.99098
"1","PHS","404",0.00000,3693.58740,9431.59354
"1","H2","404",3701.26471,0.00000,134836.89793
"1","Li-Ion","405",0.00000,962.48047,0.00000
"1","CAES","405",0.00000,0.00000,6231.99098
"1","PHS","405",0.00000,3693.58740,5254.78081
"1","H2","405",3701.26471,0.00000,137292.03918
"1","Li-Ion","406",0.00000,0.00000,0.00000
"1","CAES","406",0.00000,0.00000,6231.99098
"1","PHS","406",0.00000,3242.61239,1587.94333
"1","H2","406",3701.26471,0.00000,139747.18044
"1","Li-Ion","407",0.00000,0.00000,0.00000
"1","CAES","407",0.00000,0.00000,6231.99098
"1","PHS","407",0.00000,1404.23042,0.00000
"1","H2","407",3701.26471,0.00000,142202.32170
"1","Li-Ion","408",0.00000,0.00000,0.00000
"1","CAES","408",681.04179,0.00000,6773.46560
"1","PHS","408",0.00000,0.00000,0.00000
"1","H2","408",3701.26471,0.00000,144657.46296
"1","Li-Ion","409",0.00000,0.00000,0.00000
"1","CAES","409",0.00000,0.00000,6773.46560
"1","PHS","409",0.00000,0.00000,0.00000
"1","H2","409",3701.26471,0.00000,147112.60421
