*Hour,Nuclear
146,2267.085729
147,2267.841078
148,2267.24746
149,2266.850893
150,2267.912931
151,2267.785417
152,2267.553152
153,2268.06414
154,2268.249417
155,2268.373533
156,2268.154745
157,2267.46973
158,2266.074505
159,2265.802367
160,2264.646923
161,2263.224439
162,2263.591113
163,2264.178499
164,2263.908129
165,2264.874764
166,2265.745897
167,2265.655308
168,2265.66589
169,2264.969294
170,2264.291221
171,2264.157409
172,2263.838176
173,2263.47934
174,2264.98335
175,2264.639995
176,2263.777274
177,2264.350974
178,2265.42662
179,2264.463115
180,2264.136776
181,2263.833558
182,2262.672601
183,2262.250696
184,2261.578126
185,2261.538242
186,2262.091289
187,2262.652631
188,2262.635988
189,2262.9532
190,2262.959824
191,2265.094778
192,2267.181958
193,2265.378956
194,2263.368564
195,2263.980417
196,2263.515175
197,2262.438968
198,2261.974801
199,2261.284796
200,2261.790051
201,2262.120715
202,2261.912328
203,2262.56656
204,2262.517513
205,2261.609837
206,2261.337304
207,2261.107523
208,2261.005295
209,2260.336921
210,2260.452871
211,2260.150262
212,2260.01423
213,2259.300736
214,2259.234015
215,2261.342788
216,2263.698598
217,2262.01318
218,2260.416839
219,2260.976677
220,2260.412894
221,2260.207356
222,2261.251391
223,2262.138606
224,2261.915313
225,2261.76863
226,2261.762124
227,2262.661649
228,2262.595753
229,2261.879381
230,2262.399037
231,2262.324006
232,2261.105973
233,2260.134955
234,2260.183375
235,2260.882302
236,2260.311183
237,2259.93025
238,2260.349445
239,2261.054864
240,2261.401796
241,2261.094308
242,2261.738268
243,2262.35276
244,2261.140577
245,2261.204236
246,2261.980532
247,2262.621799
248,2262.224511
249,2261.994239
250,2262.658923
251,2263.273671
252,2263.05513
253,2262.872475
254,2262.378625
255,2262.625803
256,2262.053312
257,2261.090298
258,2261.411437
259,2262.94883
260,2262.344321
261,2262.037722
262,2262.693283
263,2262.9773
264,2263.187517
265,2262.895264
266,2263.46645
267,2264.159903
268,2263.77104
269,2262.717643
270,2263.563875
271,2263.387926
272,2262.533749
273,2262.127832
274,2263.617423
275,2263.296692
276,2262.972929
277,2263.014884
278,2263.672712
279,2263.310942
280,2262.368048
281,2261.343132
282,2262.135635
283,2261.425479
284,2260.098083
285,2260.175731
286,2260.567358
287,2260.35656
288,2260.672434
289,2260.801949
290,2261.950086
291,2262.101032
292,2262.087832
293,2262.608677
294,2262.998843
295,2262.968346
296,2262.994795
297,2262.726077
298,2262.966416
299,2263.047457
300,2263.311228
301,2263.012134
302,2263.120567
303,2263.953933
304,2263.626655
305,2262.952297
306,2263.295065
307,2263.496697
308,2262.643509
309,2262.555632
310,2264.145343
311,2263.393545
312,2262.625866
313,2262.703915
314,2263.527603
315,2264.063267
316,2263.45297
317,2263.281013
318,2264.160436
319,2263.781439
320,2262.969937
321,2263.069373
322,2263.161311
323,2262.043258
324,2261.783592
325,2261.863944
326,2262.618523
327,2262.53204
328,2262.032486
329,2261.662714
330,2262.521901
331,2263.435325
332,2263.1301
333,2263.165801
334,2262.838586
335,2263.618318
336,2263.791581
337,2263.560676
338,2263.173996
339,2263.441085
340,2264.041832
341,2264.075683
342,2264.218187
343,2263.903227
344,2263.770991
345,2263.282617
346,2262.72035
347,2262.437993
348,2262.507742
349,2262.016552
350,2261.550464
351,2262.363517
352,2263.297285
353,2263.044458
354,2263.341885
355,2263.158966
356,2262.777966
357,2262.787904
358,2262.551253
359,2262.590014
360,2262.78
361,2262.268974
362,2261.756998
363,2262.020844
364,2262.990813
365,2262.936963
366,2264.232295
367,2264.02406
368,2263.808879
369,2262.818398
370,2262.846439
371,2262.889547
372,2262.009303
373,2261.832077
374,2262.541867
375,2263.065218
376,2262.604081
377,2262.001085
378,2263.209178
379,2263.250013
380,2262.629877
381,2262.848302
382,2262.999787
383,2262.843368
384,2262.080104
385,2261.935099
386,2262.006631
387,2262.248685
388,2262.573194
389,2262.624901
390,2263.277957
391,2263.154838
392,2262.557056
393,2262.552735
394,2262.115469
395,2260.994305
396,2260.586864
397,2260.154194
398,2258.660185
399,2256.6538
400,2254.254447
401,2253.50218
402,2253.586162
403,2253.539617
404,2254.088879
405,2254.875083
406,2254.760621
407,2255.545545
408,2253.943498
409,2252.892136
410,2253.578599
411,2253.823883
412,2253.52221
413,2254.433454
414,2254.631286
415,2254.700931
416,2255.228776
417,2255.007631
418,2254.498619
419,2254.474852
420,2254.190225
421,2253.221122
422,2252.837437
423,2253.543776
424,2253.159046
425,2253.592704
426,2254.692661
427,2255.434526
428,2254.700469
429,2254.187286
430,2254.380187
431,2255.923428
432,2255.702517
433,2255.244943
434,2255.086934
435,2255.982113
436,2256.601242
437,2256.495768
438,2257.224524
439,2257.808088
440,2257.968164
441,2257.823035
442,2257.895695
443,2257.030159
444,2257.288471
445,2256.698903
446,2256.423486
447,2256.346153
448,2256.604544
449,2256.059262
450,2256.990501
451,2257.275158
452,2257.467078
453,2257.739021
454,2257.879247
455,2258.050266
456,2257.503177
457,2256.924525
458,2256.472641
459,2257.013782
460,2257.417637
461,2257.304327
462,2257.903624
463,2258.851353
464,2258.952719
465,2258.808781
466,2259.026382
467,2258.46568
468,2257.182031
469,2255.71955
470,2255.172245
471,2255.689541
472,2255.030744
473,2254.202283
474,2256.156004
475,2257.691854
476,2257.58972
477,2258.486094
478,2258.229778
479,2257.328936
480,2257.120269
481,2256.882863
482,2256.475329
483,2256.361714
484,2256.644221
485,2257.334226
486,2257.881555
487,2258.407051
488,2259.486059
489,2261.0905
490,2260.869936
491,2259.954867
492,2259.300859
493,2259.001925
494,2257.546752
495,2256.629094
496,2257.025221
497,2257.648158
498,2257.239335
499,2256.794872
500,2257.388832
501,2258.509385
502,2260.695831
503,2262.038837
504,2259.726131
505,2257.66271
506,2257.408887
507,2258.38897
508,2258.517596
509,2259.000494
510,2259.172668
511,2260.269504
512,2260.578966
513,2261.160887
514,2260.174698
515,2260.611064
516,2260.466552
517,2260.546223
518,2260.198707
519,2258.545581
520,2257.620505
521,2258.201788
522,2257.567947
523,2257.137681
524,2256.465556
525,2256.934555
526,2257.716008
527,2260.99095
528,2260.806029
529,2258.218331
530,2257.361866
531,2257.295794
532,2257.480594
533,2256.545521
534,2256.278295
535,2256.64956
536,2257.382887
537,2258.126784
538,2258.430617
539,2258.232357
540,2258.704367
541,2258.636887
542,2258.101165
543,2257.266958
544,2256.1304
545,2256.546476
546,2256.46219
547,2256.02399
548,2255.856943
549,2257.368978
550,2257.747907
551,2258.937277
552,2259.891607
553,2259.772359
554,2258.965735
555,2259.288117
556,2258.955653
557,2257.722537
558,2258.151586
559,2259.184387
560,2259.367796
561,2259.897946
562,2259.76279
563,2259.476943
564,2259.190522
565,2258.851192
566,2258.643483
567,2257.798572
568,2257.466088
569,2256.110653
570,2256.939067
571,2257.717534
572,2258.279777
573,2258.775279
574,2259.394793
575,2259.770168
576,2260.253645
577,2259.99701
578,2259.695793
579,2260.570728
580,2260.180081
581,2258.93604
582,2259.159423
583,2258.848506
584,2259.431848
585,2259.482973
586,2259.898171
587,2260.462076
588,2261.855198
589,2262.349746
590,2261.787085
591,2261.977676
592,2262.308194
593,2261.061948
594,2260.86872
595,2260.275149
596,2260.165258
597,2258.991896
598,2255.522276
599,2256.219787
600,2256.131824
601,2255.994308
602,2255.182153
603,2256.165718
604,2256.382293
605,2255.057051
606,2256.094737
607,2255.399188
608,2254.472303
609,2254.760811
610,2254.363828
611,2256.313674
612,2255.793549
613,2255.823701
614,2254.925492
615,2256.25183
616,2256.353103
617,2255.698743
618,2254.613571
619,2254.346192
620,2253.794682
621,2255.285674
622,2256.129043
623,2256.07409
624,2256.813207
625,2255.525471
626,2254.873792
627,2256.081907
628,2256.080964
629,2256.026653
630,2255.034094
631,2254.766662
632,2255.915434
633,2256.746087
634,2255.598153
635,2254.617177
636,2254.851084
637,2256.133803
638,2256.650055
639,2255.365222
640,2255.578979
641,2255.074334
642,2254.933468
643,2254.908721
644,2254.670626
645,2255.590356
646,2255.524208
647,2256.453371
648,2256.587767
649,2255.376946
650,2253.685131
651,2256.280247
652,2256.922999
653,2255.948202
654,2255.373961
655,2256.537294
656,2256.273485
657,2256.11595
658,2255.98001
659,2255.297655
660,2255.030262
661,2255.844691
662,2254.681644
663,2254.811439
664,2255.455329
665,2255.772463
666,2256.66427
667,2255.945639
668,2254.425774
669,2254.052348
670,2255.727031
671,2256.57195
672,2256.71606
673,2255.903784
674,2256.337601
675,2256.712352
676,2257.090791
677,2256.116632
678,2255.947569
679,2255.987045
680,2258.303912
681,2260.397973
682,2259.756501
683,2259.602856
684,2258.654867
685,2258.521007
686,2258.330211
687,2259.621294
688,2260.067407
689,2260.165174
690,2261.776172
691,2262.825278
692,2262.23233
693,2261.143909
694,2262.110197
695,2262.728373
696,2263.974635
697,2264.18578
698,2263.542894
699,2264.985646
700,2265.926106
701,2264.832589
702,2264.20255
703,2264.605728
704,2264.344223
705,2264.428951
706,2263.681805
707,2263.23101
708,2263.347041
709,2262.793428
710,2263.000406
711,2263.257598
712,2261.413422
713,2262.401536
714,2261.856271
715,2261.704232
716,2262.443767
717,2262.365906
718,2260.99119
719,2261.535341
720,2262.013418
721,2261.002342
722,2260.386075
723,2260.542316
724,2261.597955
725,2261.964504
726,2262.360473
727,2262.672727
728,2263.106895
729,2262.476672
730,2261.573414
731,2260.318208
732,2259.94226
733,2259.739851
734,2259.055854
735,2259.400032
736,2259.508563
737,2260.103319
738,2261.428639
739,2261.210148
740,2261.291543
741,2261.725437
742,2260.884663
743,2261.136361
744,2263.353147
745,2260.704109
746,2258.674861
747,2259.491257
748,2260.017488
749,2260.049448
750,2260.875223
751,2261.811384
752,2261.729946
753,2261.426359
754,2261.057248
755,2260.556347
756,2259.379203
757,2258.757541
758,2257.670636
759,2257.695935
760,2258.000025
761,2257.527344
762,2258.420604
763,2259.781406
764,2259.522305
765,2259.954679
766,2261.039015
767,2261.388783
768,2261.137418
769,2260.432608
770,2260.603962
771,2260.726171
772,2261.041822
773,2261.227015
774,2262.267406
775,2262.526846
776,2261.980176
777,2262.019044
778,2262.125188
779,2262.029845
780,2261.581173
781,2261.049098
782,2260.772046
783,2259.508429
784,2258.874798
785,2259.349406
786,2259.733275
787,2260.016491
788,2259.80017
789,2260.383781
790,2262.718827
791,2263.520916
792,2260.627402
793,2258.86318
794,2257.632351
795,2257.611754
796,2257.239297
797,2257.266307
798,2257.91763
799,2259.093894
800,2259.448726
801,2259.849073
802,2259.420404
803,2259.16667
804,2259.282104
805,2259.441027
806,2258.555194
807,2258.318592
808,2258.921351
809,2259.044836
810,2259.033453
811,2258.631566
812,2259.390864
813,2260.12849
814,2260.296212
815,2260.271767
816,2260.010028
817,2258.95001
818,2258.284284
819,2258.549174
820,2259.663775
821,2259.654655
822,2260.350645
823,2261.467796
824,2261.184757
825,2261.14868
826,2260.679011
827,2260.613981
828,2259.425941
829,2258.386078
830,2258.067736
831,2257.25827
832,2255.496662
833,2256.043146
834,2257.752279
835,2257.651141
836,2257.184331
837,2257.113211
838,2257.139494
839,2255.761546
840,2254.414622
841,2253.52319
842,2253.442741
843,2253.412518
844,2252.583764
845,2250.861776
846,2251.04132
847,2251.047627
848,2249.661831
849,2249.862099
850,2250.130903
851,2249.314887
852,2248.40072
853,2247.277258
854,2244.667844
855,2217.41425
856,2215.48096
857,2215.101248
858,2215.397231
859,2215.591177
860,2215.351853
861,2216.37357
862,2217.012027
863,2216.948834
864,2216.54813
865,2215.706386
866,2215.160204
867,2215.663492
868,2215.247606
869,2214.626194
870,2215.82225
871,2216.311042
872,2215.753667
873,2215.842864
874,2217.085459
875,2216.982684
876,2216.869563
877,2215.998251
878,2215.537736
879,2215.902101
880,2215.178844
881,2214.535172
882,2214.542583
883,2214.971423
884,2214.716813
885,2214.481497
886,2215.468756
887,2216.372837
888,2217.339559
889,2214.388861
890,2213.965711
891,2213.784994
892,2213.079269
893,2200.564713
894,2198.667738
895,2197.963954
896,2197.45961
897,2197.386816
898,2198.295592
899,2198.454765
900,2198.01477
901,2197.605536
902,2197.154409
903,2196.631713
904,2195.727534
905,2196.477844
906,2197.450417
907,2197.145859
908,2196.942421
909,2198.038222
910,2199.374539
911,2199.043884
912,2198.39673
913,2197.730449
914,2197.929922
915,2197.288107
916,2196.657456
917,2195.967131
918,2196.708161
919,2196.842421
920,2196.863008
921,2197.582239
922,2197.986602
923,2197.679052
924,2197.161423
925,2197.461573
926,2196.271736
927,2195.542608
928,2194.915867
929,2193.947552
930,2193.117507
931,2191.75308
932,2190.925448
933,2191.220559
934,2191.522943
935,2188.895577
936,2188.127198
937,2187.95409
938,2187.760889
939,2188.120904
940,2187.994614
941,2187.748876
942,2189.405574
943,2189.338283
944,2186.863983
945,2185.988276
946,2186.545037
947,2186.031266
948,2185.840802
949,2184.451235
950,2183.787135
951,2183.55192
952,2095.192158
953,1897.598665
954,1698.750162
955,1538.306888
956,1428.262187
957,1346.73962
958,1275.505008
959,1223.445049
960,1193.38446
961,1128.137023
962,1127.353745
963,1126.963077
964,1125.982053
965,1125.588428
966,1125.99626
967,1125.700984
968,1125.351751
969,1125.798556
970,1126.112307
971,1125.548426
972,1125.339887
973,1125.316099
974,1125.827548
975,1125.78175
976,1124.767896
977,1124.841733
978,1125.450908
979,1125.38282
980,1124.962589
981,1124.87892
982,1127.237634
983,1127.483493
984,1127.481327
985,1128.043441
986,1128.812576
987,1129.3121
988,1129.823787
989,1129.55803
990,1129.298252
991,1128.804236
992,1128.634739
993,1129.162761
994,1129.000862
995,1129.429801
996,1129.56908
997,1129.287289
998,1129.282264
999,1129.594745
1000,1129.485273
1001,1129.16608
1002,1128.962648
1003,1129.535073
1004,1129.603331
1005,1129.529709
1006,1130.25973
1007,1130.542687
1008,1130.288698
1009,1130.15139
1010,1130.690884
1011,1130.719836
1012,1130.44932
1013,1129.994203
1014,1130.587446
1015,1130.578583
1016,1130.09117
1017,1130.405847
1018,1130.215571
1019,1129.694948
1020,1129.513955
1021,1130.014558
1022,1130.163974
1023,1130.084656
1024,1130.202001
1025,1130.382871
1026,1130.128831
1027,1129.81352
1028,1129.567161
1029,1130.001418
1030,1130.009262
1031,1130.09529
1032,1130.264853
1033,1130.366703
1034,1130.891131
1035,1130.974988
1036,1130.73445
1037,1130.939948
1038,1130.976318
1039,1130.499286
1040,1130.028973
1041,1129.665687
1042,1130.109309
1043,1129.774958
1044,1128.969952
1045,1128.696752
1046,1129.109585
1047,1129.311073
1048,1129.203518
1049,1128.823155
1050,1128.964369
1051,1129.480058
1052,1129.069659
1053,1128.787654
1054,1128.853353
1055,1129.078458
1056,1129.086239
1057,1129.065767
1058,1129.616418
1059,1129.743838
1060,1129.555368
1061,1129.214018
1062,1129.862942
1063,1129.710431
1064,1129.332224
1065,1129.706812
1066,1129.228493
1067,1128.448703
1068,1128.854223
1069,1129.060016
1070,1129.373039
1071,1129.226015
1072,1129.566688
1073,1129.699725
1074,1129.655072
1075,1129.523033
1076,1130.002177
1077,1129.730551
1078,1129.453537
1079,1129.273842
1080,1129.098291
1081,1128.802067
1082,1128.751352
1083,1129.413349
1084,1129.274921
1085,1129.328235
1086,1129.506537
1087,1129.866007
1088,1129.4684
1089,1129.080663
1090,1128.915462
1091,1128.960031
1092,1128.47146
1093,1128.045263
1094,1128.143852
1095,1128.548512
1096,1128.557931
1097,1128.245253
1098,1128.718715
1099,1128.957342
1100,1128.707886
1101,1128.885013
1102,1129.138062
1103,1128.911499
1104,1128.582534
1105,1128.003924
1106,1128.484097
1107,1128.560214
1108,1128.371035
1109,1128.643376
1110,1129.169495
1111,1129.132149
1112,1128.678888
1113,1128.989605
1114,1128.843892
1115,1128.209878
1116,1127.880212
1117,1127.775932
1118,1127.354683
1119,1127.188526
1120,1127.826094
1121,1127.763372
1122,1128.377897
1123,1128.597987
1124,1129.023537
1125,1128.859228
1126,1128.845756
1127,1129.187133
1128,1129.21662
1129,1128.893924
1130,1128.95094
1131,1129.581254
1132,1129.57894
1133,1129.713417
1134,1130.370039
1135,1130.246288
1136,1129.745024
1137,1129.904116
1138,1129.964671
1139,1129.275673
1140,1129.061982
1141,1129.43665
1142,1129.179149
1143,1128.979472
1144,1129.073225
1145,1129.376101
1146,1129.40611
1147,1129.602081
1148,1130.034178
1149,1130.097768
1150,1130.306572
1151,1130.287914
1152,1130.243332
1153,1130.068438
1154,1129.922427
1155,1130.42032
1156,1130.868279
1157,1131.228372
1158,1131.346187
1159,1131.786712
1160,1131.561911
1161,1131.408448
1162,1131.640498
1163,1131.276938
1164,1130.734567
1165,1130.247246
1166,1130.188307
1167,1130.102897
1168,1129.694392
1169,1129.245372
1170,1129.744631
1171,1130.048278
1172,1130.153974
1173,1130.921927
1174,1131.050826
1175,1131.463158
1176,1131.700542
1177,1131.376181
1178,1130.857593
1179,1130.050451
1180,1130.513841
1181,1131.054764
1182,1131.57777
1183,1131.595469
1184,1131.697925
1185,1131.38344
1186,1131.612849
1187,1131.261274
1188,1130.639563
1189,1129.615797
1190,1129.086179
1191,1128.76559
1192,1128.653528
1193,1128.532021
1194,1129.591826
1195,1129.727354
1196,1129.633937
1197,1130.312672
1198,1130.477751
1199,1131.325709
1200,1131.539308
1201,1131.024889
1202,1130.456685
1203,1130.80634
1204,1130.641644
1205,1129.902631
1206,1130.482212
1207,1131.36049
1208,1131.633773
1209,1131.520481
1210,1132.164673
1211,1132.128094
1212,1131.525748
1213,1130.963771
1214,1130.849948
1215,1130.109053
1216,1129.606371
1217,1128.713242
1218,1129.871799
1219,1130.059686
1220,1130.43034
1221,1131.066248
1222,1131.486877
1223,1132.107286
1224,1132.313337
1225,1132.083832
1226,1131.990099
1227,1131.998656
1228,1131.783844
1229,1132.160295
1230,1132.858909
1231,1132.847761
1232,1132.775668
1233,1133.166515
1234,1133.810286
1235,1133.619515
1236,1134.062191
1237,1134.257799
1238,1133.643964
1239,1132.814058
1240,1132.473052
1241,1131.874659
1242,1131.683065
1243,1131.784988
1244,1131.997838
1245,1131.975701
1246,1132.086853
1247,1134.801557
1248,1134.762269
1249,1132.007096
1250,1132.443049
1251,1132.682326
1252,1132.495312
1253,1132.558984
1254,1133.060197
1255,1132.994763
1256,1132.852138
1257,1132.900985
1258,1133.082931
1259,1132.451904
1260,1132.465161
1261,1132.276966
1262,1131.567904
1263,1130.96579
1264,1130.926833
1265,1131.427656
1266,1131.14306
1267,1131.276615
1268,1131.916269
1269,1131.799303
1270,1132.126102
1271,1132.594
1272,1132.532609
1273,1132.364633
1274,1133.1589
1275,1133.393075
1276,1133.076982
1277,1132.93666
1278,1132.78637
1279,1132.431369
1280,1132.804193
1281,1132.899636
1282,1133.190704
1283,1133.174583
1284,1133.504663
1285,1132.779869
1286,1132.182217
1287,1132.143837
1288,1132.408838
1289,1131.978293
1290,1131.637667
1291,1131.974967
1292,1131.884006
1293,1131.832201
1294,1132.673844
1295,1132.838934
1296,1132.616511
1297,1132.501211
1298,1132.923914
1299,1132.779511
1300,1132.445915
1301,1132.570359
1302,1133.254759
1303,1132.861047
1304,1132.453748
1305,1132.769953
1306,1132.620389
1307,1132.063015
1308,1132.455024
1309,1133.062175
1310,1132.872062
1311,1132.336397
1312,1133.175524
1313,1132.657614
1314,1132.554643
1315,1132.745145
1316,1133.033612
1317,1133.128311
1318,1133.44131
1319,1133.909263
1320,1134.004981
1321,1133.647281
1322,1133.960967
1323,1134.744977
1324,1134.749074
1325,1134.589
1326,1134.661756
1327,1134.128918
1328,1133.927498
1329,1134.175446
1330,1134.289678
1331,1133.185011
1332,1132.176087
1333,1132.288725
1334,1133.084597
1335,1133.403203
1336,1131.837214
1337,1132.139125
1338,1132.506448
1339,1132.366707
1340,1132.309284
1341,1133.268139
1342,1133.158466
1343,1133.56456
1344,1133.279206
1345,1133.029035
1346,1132.649419
1347,1133.320839
1348,1132.996963
1349,1132.48462
1350,1132.791343
1351,1132.87836
1352,1132.385114
1353,1132.115385
1354,1132.372864
1355,1132.114213
1356,1132.340717
1357,1132.615574
1358,1132.41312
1359,1132.177209
1360,1131.91026
1361,1132.141189
1362,1132.17526
1363,1131.918327
1364,1131.479411
1365,1131.899968
1366,1132.667856
1367,1134.75763
1368,1132.704856
1369,1132.062298
1370,1132.267822
1371,1132.490417
1372,1132.774623
1373,1132.296941
1374,1132.01123
1375,1132.423718
1376,1132.208205
1377,1131.811207
1378,1131.627659
1379,1131.614938
1380,1131.647679
1381,1132.134166
1382,1132.319879
1383,1132.094023
1384,1131.948463
1385,1132.396216
1386,1131.67308
1387,1131.754182
1388,1132.285534
1389,1132.204798
1390,1131.922306
1391,1132.299805
1392,1132.30218
1393,1131.839166
1394,1131.675762
1395,1131.895814
1396,1131.713139
1397,1132.10236
1398,1132.40523
1399,1132.139098
1400,1131.798575
1401,1131.278211
1402,1130.894192
1403,1130.809176
1404,1130.517163
1405,1130.585297
1406,1130.671831
1407,1129.791129
1408,1130.175618
1409,1130.891765
1410,1131.405966
1411,1131.693258
1412,1131.132114
1413,1131.413759
1414,1131.960041
1415,1131.935534
1416,1131.962702
1417,1131.857457
1418,1131.791732
1419,1132.079874
1420,1131.305732
1421,1130.926012
1422,1131.322484
1423,1131.649625
1424,1131.537225
1425,1132.26234
1426,1132.185675
1427,1131.741436
1428,1132.200156
1429,1132.082865
1430,1131.591848
1431,1131.104132
1432,1131.190971
1433,1131.829028
1434,1132.992978
1435,1132.25531
1436,1131.549832
1437,1131.440209
1438,1132.155713
1439,1131.985562
1440,1131.449143
1441,1130.928136
1442,1131.213898
1443,1130.80619
1444,1131.042474
1445,1131.435251
1446,1132.200376
1447,1131.818917
1448,1131.991862
1449,1132.283974
1450,1131.893325
1451,1131.268661
1452,1131.298625
1453,1130.818984
1454,1130.395759
1455,1130.055482
1456,1130.460274
1457,1130.688345
1458,1130.570569
1459,1130.691319
1460,1131.121216
1461,1130.900645
1462,1130.922138
1463,1131.128633
1464,1130.960144
1465,1130.960144
1466,1130.960144
1467,1130.960144
1468,1130.960144
1469,1131.011343
1470,1131.320635
1471,1131.096787
1472,1131.072224
1473,1131.26054
1474,1130.903693
1475,1130.224386
1476,1129.713608
1477,1129.572523
1478,1129.221823
1479,1129.443651
1480,1129.710819
1481,1129.692639
1482,1130.236476
1483,1130.794759
1484,1131.017551
1485,1130.870761
1486,1131.423771
1487,1131.382837
1488,1131.096868
1489,1130.822698
1490,1131.184544
1491,1130.984778
1492,1130.710649
1493,1130.769211
1494,1131.228028
1495,1131.082338
1496,1131.68603
1497,1131.883079
1498,1131.468038
1499,1131.303742
1500,1131.476294
1501,1130.922944
1502,1130.47375
1503,1130.264859
1504,1130.352633
1505,1130.261633
1506,1130.895211
1507,1131.002064
1508,1130.893889
1509,1131.279567
1510,1131.43221
1511,1131.715289
1512,1131.50671
1513,1131.087221
1514,1130.638518
1515,1130.156304
1516,1130.311473
1517,1130.482711
1518,1130.905486
1519,1131.229863
1520,1131.62914
1521,1132.24648
1522,1131.979552
1523,1131.253313
1524,1131.598852
1525,1131.262684
1526,1130.590905
1527,1130.48603
1528,1130.612578
1529,1130.417602
1530,1130.766217
1531,1131.233573
1532,1131.110384
1533,1130.891227
1534,1131.448206
1535,1131.058908
1536,1130.734051
1537,1130.624896
1538,1130.797788
1539,1130.542237
1540,1130.993605
1541,1130.954701
1542,1130.871179
1543,1130.858151
1544,1131.572033
1545,1131.259791
1546,1131.153933
1547,1131.10765
1548,1130.456292
1549,1129.810411
1550,1129.686203
1551,1129.462143
1552,1129.137184
1553,1129.431674
1554,1129.916331
1555,1129.762668
1556,1130.014819
1557,1130.457579
1558,1130.409897
1559,1130.610885
1560,1133.095568
1561,1132.38975
1562,1129.742979
1563,1129.846223
1564,1129.672549
1565,1129.770535
1566,1130.242934
1567,1130.19605
1568,1130.212151
1569,1130.685923
1570,1130.502546
1571,1130.222749
1572,1130.145437
1573,1129.763657
1574,1129.154072
1575,1129.392763
1576,1129.081001
1577,1128.612875
1578,1128.542435
1579,1129.216989
1580,1129.776242
1581,1129.347852
1582,1129.711408
1583,1129.429432
1584,1129.42117
1585,1129.414221
1586,1129.453801
1587,1129.071687
1588,1129.490259
1589,1129.821077
1590,1129.810782
1591,1130.259194
1592,1131.1954
1593,1130.986251
1594,1130.978351
1595,1131.248101
1596,1131.136069
1597,1130.659736
1598,1130.968096
1599,1130.315879
1600,1130.096499
1601,1130.372993
1602,1130.382621
1603,1130.031547
1604,1130.847972
1605,1131.345972
1606,1131.426198
1607,1132.068708
1608,1132.316358
1609,1131.685994
1610,1130.775003
1611,1129.495033
1612,1129.644099
1613,1129.637508
1614,1129.673158
1615,1130.211464
1616,1130.685051
1617,1130.576625
1618,1129.568194
1619,1129.024884
1620,1129.458017
1621,1129.7706
1622,1128.937224
1623,1128.581499
1624,1128.984393
1625,1127.637603
1626,1127.545303
1627,1127.592895
1628,1128.816846
1629,1128.014793
1630,1128.411285
1631,1128.561516
1632,1128.571045
1633,1128.57498
1634,1128.575282
1635,1128.575282
1636,1128.571045
1637,1128.358494
1638,1128.281602
1639,1128.573834
1640,1128.573822
1641,1128.972499
1642,1130.205331
1643,1129.115533
1644,1129.148138
1645,1129.457185
1646,1129.538046
1647,1127.817346
1648,1127.467952
1649,1127.342804
1650,1127.472046
1651,1127.476108
1652,1127.503221
1653,1127.48793
1654,1128.11025
1655,1128.571045
1656,1128.563074
1657,1128.496613
1658,1128.582604
1659,1128.440238
1660,1127.474901
1661,1127.556994
1662,1127.880825
1663,1127.865444
1664,1128.90223
