*Hour,OtherRenewables
133,1680.457931
134,1687.468601
135,1688.20027
136,1739.168109
137,1798.453544
138,1892.605136
139,1881.932862
140,1878.002515
141,1774.139616
142,1726.363812
143,1691.570272
144,1647.411193
145,1653.677335
146,1640.977801
147,1608.004706
148,1632.708329
149,1564.953971
150,1565.165216
151,1548.640119
152,1525.14666
153,1520.700493
154,1515.596423
155,1514.990636
156,1494.001917
157,1507.179157
158,1515.508487
159,1460.495256
160,1531.771909
161,1547.097364
162,1622.954943
163,1630.42323
164,1641.966242
165,1595.326536
166,1570.593577
167,1544.992255
168,1546.469509
169,1515.638336
170,1527.531756
171,1530.143919
172,1530.991697
173,1527.545557
174,1566.200004
175,1558.292564
176,1587.165021
177,1557.09613
178,1569.238958
179,1569.91918
180,1558.822649
181,1562.815217
182,1561.467977
183,1574.480496
184,1591.733366
185,1621.801358
186,1714.741135
187,1705.892885
188,1707.399885
189,1654.341945
190,1650.217048
191,1620.646253
192,1613.792752
193,1620.421356
194,1591.331883
195,1599.29644
196,1604.853471
197,1613.524323
198,1671.239913
199,1664.125929
200,1649.696446
201,1657.113844
202,1654.13803
203,1651.913647
204,1598.633872
205,1603.636985
206,1636.112594
207,1657.536109
208,1679.472399
209,1722.601616
210,1821.792595
211,1801.66817
212,1804.701236
213,1747.076477
214,1792.229845
215,1755.608773
216,1706.009757
217,1712.500915
218,1703.2248
219,1669.870635
220,1661.06675
221,1698.388054
222,1703.966586
223,1748.262591
224,1715.020412
225,1701.395848
226,1658.949025
227,1654.502139
228,1657.909687
229,1661.737684
230,1661.529627
231,1664.617925
232,1744.220531
233,1762.188461
234,1850.385981
235,1862.341697
236,1811.80918
237,1749.030378
238,1744.129537
239,1748.980952
240,1704.339369
241,1701.762911
242,1698.770538
243,1700.287853
244,1698.775429
245,1695.761938
246,1701.124135
247,1689.347343
248,1683.428977
249,1680.13812
250,1681.197208
251,1623.462754
252,1645.673465
253,1648.897779
254,1657.751523
255,1690.80769
256,1743.588325
257,1759.981392
258,1837.190285
259,1845.732085
260,1817.385003
261,1751.326884
262,1731.323877
263,1713.078939
264,1709.806317
265,1706.805
266,1702.65029
267,1708.17899
268,1711.0841
269,1708.620872
270,1719.03914
271,1761.53303
272,1713.959326
273,1703.279446
274,1698.106661
275,1696.625323
276,1680.106977
277,1641.156102
278,1664.386258
279,1693.993318
280,1738.230673
281,1784.222144
282,1833.83335
283,1837.524548
284,1836.269972
285,1752.293284
286,1715.356647
287,1683.001656
288,1684.238318
289,1682.721036
290,1684.035091
291,1678.167942
292,1683.04384
293,1681.295468
294,1683.001934
295,1718.033919
296,1684.526895
297,1678.8721
298,1675.365686
299,1676.61462
300,1661.105229
301,1635.127311
302,1635.191488
303,1678.003167
304,1698.854878
305,1762.963084
306,1814.511573
307,1819.160115
308,1824.21397
309,1738.751581
310,1704.467483
311,1684.772748
312,1673.228168
313,1670.01194
314,1662.471491
315,1664.773383
316,1664.706388
317,1662.536006
318,1660.274059
319,1654.816379
320,1649.481463
321,1655.341638
322,1650.187273
323,1645.603335
324,1633.293762
325,1641.867358
326,1663.667471
327,1665.200555
328,1689.722798
329,1739.538591
330,1821.711105
331,1823.67531
332,1817.704445
333,1730.884568
334,1704.557437
335,1680.804616
336,1676.017187
337,1684.062132
338,1678.166515
339,1679.13337
340,1684.281899
341,1664.082442
342,1618.782971
343,1642.425827
344,1665.183302
345,1624.419355
346,1626.41761
347,1632.318146
348,1630.205262
349,1645.917223
350,1654.242475
351,1655.18406
352,1690.090303
353,1713.456799
354,1819.660159
355,1827.185552
356,1810.973297
357,1730.881413
358,1706.132436
359,1690.463111
360,1686.367147
361,1671.584005
362,1677.529079
363,1674.151041
364,1714.33399
365,1687.167294
366,1681.433223
367,1687.210112
368,1723.559912
369,1722.520374
370,1684.034671
371,1680.18428
372,1682.924589
373,1713.00404
374,1728.039224
375,1760.414874
376,1779.179953
377,1826.945989
378,1871.153501
379,1864.253748
380,1867.222062
381,1755.394908
382,1692.044164
383,1688.66797
384,1711.452695
385,1732.993733
386,1726.824556
387,1712.501706
388,1705.456381
389,1689.109266
390,1730.664518
391,1725.659497
392,1737.416398
393,1741.936882
394,1717.345606
395,1710.125393
396,1711.10655
397,1728.540622
398,1747.497705
399,1751.217512
400,1760.885127
401,1785.898098
402,1830.245716
403,1854.205283
404,1820.725396
405,1762.372625
406,1750.68017
407,1725.703123
408,1728.806103
409,1697.931298
410,1702.048341
411,1713.441087
412,1714.928568
413,1716.551774
414,1752.683061
415,1755.672094
416,1747.937749
417,1727.053967
418,1723.521159
419,1727.856887
420,1704.563444
421,1690.275888
422,1719.469448
423,1744.723196
424,1771.459023
425,1786.16045
426,1834.995294
427,1852.577771
428,1872.737695
429,1829.783937
430,1828.955434
431,1814.05327
432,1764.347298
433,1758.488509
434,1720.661959
435,1716.096954
436,1719.643011
437,1721.642192
438,1756.561496
439,1811.037093
440,1819.174834
441,1828.937314
442,1785.402272
443,1768.874417
444,1728.22659
445,1733.435826
446,1754.194568
447,1812.742416
448,1849.001349
449,1862.122722
450,1919.469473
451,1965.85761
452,1943.402859
453,1901.047725
454,1892.671247
455,1852.045104
456,1847.61664
457,1848.694415
458,1841.79201
459,1807.1194
460,1842.719285
461,1847.669961
462,1840.137705
463,1867.438617
464,1877.2612
465,1807.271274
466,1814.4212
467,1815.098
468,1816.759976
469,1820.910369
470,1860.855984
471,1854.535104
472,1891.383063
473,1892.161187
474,1961.119912
475,2007.885616
476,1966.733859
477,1911.013311
478,1905.945702
479,1898.686709
480,1893.681701
481,1872.354246
482,1829.152568
483,1819.798598
484,1806.416874
485,1811.409886
486,1832.404575
487,1850.300003
488,1825.806401
489,1825.510783
490,1829.017121
491,1833.794227
492,1801.023689
493,1799.383997
494,1791.765702
495,1822.731816
496,1880.606554
497,1897.501481
498,1939.288264
499,1947.144344
500,1955.595979
501,1910.444214
502,1892.502562
503,1895.301542
504,1850.606885
505,1814.77061
506,1813.033827
507,1815.915853
508,1827.575141
509,1818.361543
510,1868.259605
511,1899.923433
512,1871.582857
513,1854.955803
514,1861.058241
515,1851.648979
516,1847.640603
517,1817.724483
518,1809.525684
519,1845.425753
520,1908.272991
521,1912.461414
522,1969.954772
523,1970.114343
524,1974.474043
525,1925.032779
526,1923.567192
527,1874.268663
528,1871.90639
529,1864.345599
530,1869.777423
531,1865.846283
532,1872.861151
533,1866.338174
534,1842.247255
535,1825.420282
536,1811.493786
537,1785.941491
538,1729.080605
539,1728.531328
540,1734.073017
541,1773.529695
542,1759.635723
543,1788.533561
544,1826.60692
545,1836.948161
546,1884.783149
547,1913.085353
548,1924.743198
549,1878.091743
550,1869.031692
551,1856.334106
552,1842.487697
553,1853.893924
554,1851.001915
555,1854.012439
556,1854.559948
557,1862.673542
558,1875.662577
559,1887.251343
560,1889.75317
561,1886.453979
562,1881.297487
563,1831.827989
564,1832.203805
565,1845.798246
566,1867.623635
567,1903.981226
568,1919.63082
569,1958.742205
570,2172.745705
571,2183.331981
572,2023.068441
573,1957.969291
574,1933.014445
575,1910.863825
576,1897.36129
577,1915.359531
578,1905.229793
579,1915.866709
580,1915.96645
581,1919.26146
582,1975.911817
583,1964.712905
584,1957.55906
585,1924.921224
586,1907.921202
587,1913.652344
588,1902.343872
589,1902.910117
590,1903.176697
591,1948.321748
592,1954.424983
593,1960.706178
594,2048.99072
595,2044.745624
596,2045.337154
597,1988.557692
598,1953.887417
599,1910.13986
600,1891.601533
601,1880.699899
602,1870.777445
603,1876.497395
604,1890.205613
605,1883.370099
606,1891.873888
607,1983.759675
608,1989.942053
609,1908.255485
610,1893.88531
611,1888.273579
612,1878.675837
613,1875.385537
614,1890.525199
615,1918.479852
616,1934.441005
617,1952.307293
618,2039.369247
619,2032.154059
620,2032.789189
621,1989.47864
622,1993.503961
623,1892.317555
624,1885.941825
625,1873.868244
626,1873.019624
627,1878.76213
628,1877.33333
629,1866.363618
630,1862.796205
631,1927.87704
632,1909.486437
633,1901.398091
634,1897.11863
635,1883.579887
636,1860.040551
637,1852.540821
638,1838.78843
639,1834.028419
640,1885.772379
641,1935.634336
642,1995.199651
643,2028.345439
644,2029.858415
645,1977.049521
646,1975.602069
647,1888.153748
648,1869.687308
649,1865.998714
650,1862.489148
651,1815.897961
652,1812.893494
653,1816.319244
654,1819.802683
655,1824.397737
656,1867.378031
657,1852.289733
658,1807.19012
659,1800.401538
660,1800.168098
661,1801.085169
662,1798.433439
663,1813.020237
664,1848.427469
665,1857.534309
666,1949.223877
667,1957.535164
668,1959.319533
669,1882.958418
670,1835.047153
671,1788.219577
672,1777.266895
673,1769.841193
674,1739.08889
675,1730.097292
676,1730.859475
677,1749.290303
678,1765.194803
679,1781.166384
680,1817.122682
681,1844.843969
682,1774.677774
683,1767.117626
684,1759.433021
685,1770.935333
686,1767.344764
687,1767.132933
688,1802.725169
689,1818.731984
690,1913.408227
691,1918.887197
692,1892.087511
693,1828.539374
694,1829.669828
695,1805.525406
696,1790.770092
697,1786.798035
698,1747.476425
699,1745.728575
700,1752.327647
701,1786.373738
702,1763.676281
703,1769.097934
704,1768.984498
705,1761.361569
706,1751.69895
707,1713.730815
708,1701.929768
709,1703.975046
710,1705.237948
711,1708.410808
712,1816.149218
713,1808.705765
714,1838.076447
715,1848.45983
716,1854.364477
717,1848.416494
718,1844.513521
719,1786.689738
720,1754.834669
721,1759.642634
722,1760.634343
723,1761.267462
724,1764.148757
725,1759.012012
726,1758.051977
727,1761.072002
728,1734.367364
729,1757.869797
730,1760.294735
731,1793.897431
732,1789.815869
733,1799.848355
734,1809.060014
735,1784.106956
736,1767.646562
737,1838.650985
738,1880.088648
739,1873.6857
740,1855.219864
741,1891.99804
742,1900.304028
743,1822.007686
744,1820.120549
745,1780.306815
746,1754.05421
747,1759.678777
748,1760.326866
749,1777.237219
750,1814.794968
751,1816.233724
752,1808.295364
753,1769.347517
754,1728.426379
755,1732.613904
756,1731.234336
757,1744.134703
758,1733.082904
759,1734.292828
760,1755.905297
761,1770.730041
762,1891.255271
763,1953.191836
764,1974.326665
765,1949.33171
766,1852.919789
767,1809.566067
768,1792.403272
769,1792.150891
770,1792.170164
771,1800.376135
772,1805.640857
773,1815.830397
774,1876.983058
775,1907.181379
776,1881.84487
777,1830.807431
778,1808.239205
779,1769.893156
780,1764.967523
781,1770.509215
782,1763.182029
783,1745.086585
784,1781.39397
785,1858.700949
786,1939.337634
787,1894.586219
788,1897.155674
789,1908.655167
790,1817.627711
791,1772.009192
792,1767.851333
793,1775.919964
794,1775.950154
795,1775.295117
796,1753.142281
797,1746.61444
798,1789.490931
799,1829.472662
800,1820.13718
801,1794.264878
802,1748.022183
803,1762.355857
804,1775.471429
805,1782.141545
806,1776.905552
807,1813.621715
808,1816.027513
809,1899.593397
810,1962.747897
811,1972.917529
812,1985.982596
813,1985.620021
814,1882.842529
815,1871.896276
816,1818.806963
817,1806.669249
818,1798.785975
819,1767.897704
820,1781.069087
821,1823.539336
822,1860.192144
823,1866.953521
824,1887.698992
825,1874.484835
826,1824.15802
827,1817.546184
828,1788.948685
829,1755.052441
830,1755.692887
831,1786.061717
832,1786.660345
833,1812.095408
834,1843.270704
835,1865.579828
836,1878.936879
837,1876.070572
838,1836.093993
839,1785.75995
840,1737.095443
841,1721.418497
842,1746.756428
843,1707.2528
844,1738.984707
845,1725.25603
846,1726.994793
847,1795.446867
848,1764.658754
849,1755.728191
850,1733.598271
851,1730.202495
852,1711.611281
853,1700.460315
854,1721.946487
855,1748.530361
856,1767.363857
857,1775.351792
858,1780.719527
859,1799.548136
860,1802.737176
861,1803.771347
862,1786.830751
863,1744.905983
864,1733.138784
865,1717.062721
866,1732.153965
867,1726.785781
868,1735.540075
869,1730.934612
870,1775.490094
871,1783.10092
872,1749.45592
873,1686.27881
874,1676.871276
875,1714.495422
876,1670.455447
877,1655.277293
878,1676.324793
879,1612.449861
880,1671.022655
881,1757.224674
882,1820.439171
883,1834.480076
884,1843.486761
885,1833.617894
886,1777.895534
887,1743.739636
888,1749.498987
889,1773.371882
890,1771.591859
891,1773.442074
892,1773.068161
893,1771.219351
894,1815.456701
895,1849.084822
896,1832.823293
897,1792.631855
898,1706.108451
899,1713.475087
900,1703.177767
901,1702.850217
902,1721.624874
903,1732.143232
904,1780.656943
905,1840.452111
906,1898.956821
907,1973.482901
908,2045.408476
909,2046.506228
910,1966.468185
911,1853.753145
912,1838.606475
913,1864.241178
914,1912.057086
915,1878.783055
916,1880.762337
917,1866.135717
918,1904.380225
919,1947.314714
920,1949.184366
921,1862.951446
922,1833.565886
923,1775.10189
924,1742.947217
925,1756.218828
926,1772.068615
927,1770.153269
928,1829.213522
929,2017.908107
930,2090.280748
931,2091.485878
932,2086.818483
933,2026.449323
934,2002.793063
935,1999.847346
936,1912.095855
937,1911.998702
938,1908.502325
939,1863.822504
940,1897.692599
941,1903.803469
942,2003.361686
943,2004.879119
944,2009.320049
945,1910.27956
946,1802.951517
947,1810.963902
948,1799.588245
949,1814.531359
950,1812.340049
951,1814.842415
952,1812.186486
953,1939.733116
954,2024.380733
955,2058.591857
956,2069.555846
957,2020.635842
958,1991.556736
959,1961.641653
960,1866.243843
961,1896.947274
962,1892.146069
963,1847.91122
964,1887.959012
965,1885.666588
966,1917.689267
967,1919.763914
968,1917.014501
969,1873.029774
970,1795.926448
971,1794.096712
972,1805.841408
973,1801.605811
974,1806.180582
975,1807.149558
976,1807.400879
977,1938.897127
978,2046.020538
979,2104.16956
980,2109.085286
981,2071.986726
982,2022.467363
983,2020.804729
984,1930.963715
985,1897.034464
986,1894.051712
987,1894.98566
988,1894.064275
989,1893.825757
990,1972.570406
991,2009.099676
992,2001.5667
993,1926.958822
994,1814.22325
995,1780.627569
996,1735.749723
997,1736.095805
998,1735.890721
999,1737.003127
1000,1892.934094
1001,1945.753876
1002,2028.081937
1003,2034.241408
1004,2034.930733
1005,2036.273605
1006,1980.834254
1007,1946.450272
1008,1856.912937
1009,1852.50392
1010,1854.278305
1011,1856.296848
1012,1857.118881
1013,1854.699327
1014,1894.270091
1015,1975.767418
1016,1892.435032
1017,1836.516815
1018,1804.187843
1019,1792.624742
1020,1795.602709
1021,1792.919566
1022,1807.191128
1023,1811.400837
1024,1850.359949
1025,1867.763872
1026,1944.765907
1027,1967.94843
1028,1947.656835
1029,1938.558338
1030,1928.194081
1031,1847.802905
1032,1838.128593
1033,1829.523209
1034,1816.099662
1035,1814.255779
1036,1791.18977
1037,1764.052652
1038,1833.984214
1039,1873.169148
1040,1831.147262
1041,1755.675769
1042,1702.524413
1043,1685.453762
1044,1716.518717
1045,1717.438181
1046,1713.697896
1047,1736.250163
1048,1774.371774
1049,1856.49015
1050,1927.524076
1051,1928.973003
1052,1935.695038
1053,1934.324787
1054,1865.579345
1055,1846.293461
1056,1841.354488
1057,1838.47152
1058,1755.798945
1059,1739.431251
1060,1738.637813
1061,1768.545627
1062,1822.750426
1063,1823.022251
1064,1792.903468
1065,1756.78371
1066,1757.594568
1067,1771.946264
1068,1773.847886
1069,1784.738114
1070,1756.126111
1071,1804.756041
1072,1786.607399
1073,1848.540688
1074,1877.885783
1075,1912.557757
1076,1869.397859
1077,1863.681934
1078,1868.534834
1079,1858.522837
1080,1817.918805
1081,1796.12047
1082,1796.598825
1083,1798.763525
1084,1776.783193
1085,1808.53689
1086,1884.7282
1087,1872.303712
1088,1872.410938
1089,1832.289379
1090,1796.16414
1091,1754.804161
1092,1745.721361
1093,1733.006073
1094,1709.273787
1095,1721.164212
1096,1731.363233
1097,1863.89844
1098,1889.321953
1099,1891.500165
1100,1896.217447
1101,1886.922561
1102,1889.522994
1103,1864.331397
1104,1845.729917
1105,1819.899459
1106,1795.38807
1107,1799.232168
1108,1802.429316
1109,1827.815677
1110,1879.571388
1111,1878.784887
1112,1907.539573
1113,1907.68045
1114,1841.398656
1115,1791.59256
1116,1768.590841
1117,1770.292013
1118,1767.970267
1119,1764.957218
1120,1767.938972
1121,1896.726555
1122,1952.874209
1123,1959.343291
1124,1961.703608
1125,1922.118513
1126,1921.985713
1127,1921.622472
1128,1922.973077
1129,1909.447884
1130,1859.872395
1131,1863.412169
1132,1866.096618
1133,1894.747885
1134,1918.501429
1135,1919.964264
1136,1917.480515
1137,1906.726954
1138,1828.844347
1139,1823.677796
1140,1775.602986
1141,1767.349337
1142,1759.853748
1143,1756.057535
1144,1757.317076
1145,1892.125326
1146,1940.768106
1147,1946.20349
1148,1951.070342
1149,1919.918825
1150,1920.030052
1151,1921.964735
1152,1924.608771
1153,1875.673454
1154,1844.470008
1155,1841.018831
1156,1833.918075
1157,1832.415354
1158,1890.80232
1159,1953.718431
1160,1954.921164
1161,1921.290871
1162,1821.85478
1163,1764.011951
1164,1762.778774
1165,1769.841459
1166,1781.379689
1167,1819.399924
1168,1872.048504
1169,1931.974839
1170,1975.967931
1171,1973.340866
1172,1970.114391
1173,1972.147629
1174,1922.487379
1175,1898.867108
1176,1894.366156
1177,1830.011619
1178,1815.133096
1179,1816.15412
1180,1833.254284
1181,1905.963463
1182,1912.056655
1183,1951.43772
1184,1949.231933
1185,1852.516103
1186,1797.166211
1187,1785.774396
1188,1787.662166
1189,1794.983799
1190,1818.472222
1191,1821.844428
1192,1825.509463
1193,1925.231429
1194,1965.056267
1195,1985.264881
1196,1973.494238
1197,1965.370889
1198,1933.764144
1199,1904.036544
1200,1899.150014
1201,1833.099398
1202,1828.519968
1203,1792.273734
1204,1841.59566
1205,1849.606251
1206,1904.888697
1207,2039.556862
1208,1971.47453
1209,1940.12027
1210,1856.727084
1211,1803.546544
1212,1806.308785
1213,1809.487591
1214,1799.937079
1215,1810.237757
1216,1899.218352
1217,1937.616588
1218,2031.630359
1219,2041.657193
1220,2052.908723
1221,2053.973825
1222,2003.680704
1223,1962.362181
1224,1935.879498
1225,1913.728804
1226,1892.143306
1227,1889.933285
1228,1859.892797
1229,1891.162254
1230,1953.468375
1231,2013.631883
1232,2021.740103
1233,1969.185619
1234,1817.679486
1235,1824.227924
1236,1785.553705
1237,1792.133837
1238,1851.513578
1239,1868.751262
1240,1878.344625
1241,1961.773824
1242,2017.253964
1243,2084.387647
1244,2084.805273
1245,2045.057978
1246,2041.952927
1247,1958.922424
1248,1905.86393
1249,1943.143366
1250,1947.062279
1251,1941.615194
1252,1905.008326
1253,1922.980567
1254,1919.249319
1255,1994.781104
1256,1985.973824
1257,1929.931337
1258,1855.606681
1259,1791.423304
1260,1799.849067
1261,1831.540354
1262,1850.284302
1263,1862.849705
1264,1935.98377
1265,2067.170469
1266,2107.810518
1267,2142.706117
1268,2114.9636
1269,2053.855927
1270,2010.882982
1271,1948.284115
1272,1928.148011
1273,1961.257089
1274,1969.290204
1275,1963.352526
1276,1961.919783
1277,1962.31808
1278,2051.898692
1279,2083.833372
1280,2040.051419
1281,2012.393822
1282,1929.725764
1283,1857.633021
1284,1832.017027
1285,1820.342274
1286,1837.741406
1287,1843.249665
1288,1890.95193
1289,2021.397422
1290,2044.750089
1291,2092.94573
1292,2095.81253
1293,2093.651186
1294,2060.009858
1295,2057.187224
1296,2004.427099
1297,1952.378254
1298,1953.70902
1299,1956.950023
1300,1952.423391
1301,1944.579624
1302,2039.904889
1303,2079.654766
1304,2046.847691
1305,2041.968881
1306,1943.073877
1307,1853.228646
1308,1832.811585
1309,1826.710842
1310,1808.418479
1311,1819.777334
1312,1864.178092
1313,2031.88586
1314,2043.724209
1315,2088.816973
1316,2084.680962
1317,2085.940527
1318,2058.696301
1319,2046.729561
1320,1952.45729
1321,1945.884533
1322,1932.770425
1323,1895.811158
1324,1928.215619
1325,1933.33877
1326,2034.575852
1327,2069.017753
1328,2029.179351
1329,1924.202988
1330,1874.414128
1331,1806.209138
1332,1779.751992
1333,1774.472666
1334,1774.034006
1335,1778.513694
1336,1812.830327
1337,1930.07272
1338,2013.13601
1339,2016.463784
1340,2019.467185
1341,1992.615787
1342,1961.887919
1343,1899.426322
1344,1858.15519
1345,1858.936515
1346,1860.623923
1347,1824.572932
1348,1863.758017
1349,1863.678536
1350,1916.890703
1351,1952.259748
1352,1978.519461
1353,1977.818545
1354,1852.785489
1355,1759.412618
1356,1724.241495
1357,1702.843067
1358,1707.874728
1359,1719.307606
1360,1717.031759
1361,1841.380895
1362,1925.017094
1363,1988.578111
1364,1958.786378
1365,1953.606978
1366,1982.327624
1367,1930.349802
1368,1901.021758
1369,1882.782612
1370,1887.571174
1371,1894.405414
1372,1899.458238
1373,1901.859177
1374,1967.739824
1375,1987.623169
1376,1987.891776
1377,1900.095044
1378,1883.678646
1379,1871.372238
1380,1800.58568
1381,1792.316624
1382,1792.525384
1383,1853.728303
1384,1850.320816
1385,1912.792761
1386,1936.519659
1387,1946.820782
1388,1956.135163
1389,1959.347693
1390,1945.68985
1391,1936.813674
1392,1879.780869
1393,1888.122538
1394,1889.395315
1395,1887.778882
1396,1880.50256
1397,1879.835941
1398,1894.090145
1399,1909.449214
1400,1908.118224
1401,1896.378113
1402,1856.464564
1403,1850.906663
1404,1843.980072
1405,1844.931327
1406,1846.258568
1407,1846.897749
1408,1896.180715
1409,1957.120381
1410,1994.544451
1411,1995.771849
1412,2003.364184
1413,2006.86204
1414,1969.664272
1415,1966.148936
1416,1923.197512
1417,1897.016077
1418,1899.929164
1419,1898.495917
1420,1900.580487
1421,1924.777833
1422,1928.340963
1423,2048.667464
1424,2010.424871
1425,1959.05164
1426,1894.913754
1427,1882.946515
1428,1840.320483
1429,1815.660344
1430,1808.207442
1431,1824.219937
1432,1904.69254
1433,1917.061966
1434,1957.716624
1435,1948.472556
1436,1951.853631
1437,1957.697802
1438,1923.445911
1439,1901.980748
1440,1895.579462
1441,1901.047913
1442,1900.823962
1443,1902.013897
1444,1904.298655
1445,1904.084089
1446,1908.63675
1447,1943.103479
1448,1907.341521
1449,1928.782359
1450,1886.45675
1451,1876.030768
1452,1872.739835
1453,1853.90731
1454,1845.432958
1455,1863.831223
1456,1921.185635
1457,1933.343104
1458,2024.177251
1459,2033.868006
1460,2031.191268
1461,2002.039384
1462,1962.047711
1463,1924.096909
1464,1921.158067
1465,1922.949682
1466,1920.689144
1467,1906.361038
1468,1910.53477
1469,1912.760042
1470,1958.89491
1471,1973.618495
1472,1941.701467
1473,1921.42376
1474,1885.071349
1475,1846.986923
1476,1853.92264
1477,1859.209125
1478,1881.201843
1479,1886.418301
1480,1923.327694
1481,1938.618736
1482,2022.606593
1483,2018.824693
1484,2010.762799
1485,2013.815803
1486,1996.425377
1487,1965.084199
1488,1968.729821
1489,1949.430736
1490,1947.997263
1491,1947.778546
1492,1933.394673
1493,1923.94708
1494,1968.931168
1495,2012.598983
1496,1974.620783
1497,1917.324763
1498,1924.234497
1499,1876.7319
1500,1886.226839
1501,1891.324622
1502,1891.739751
1503,1893.035008
1504,1932.821422
1505,1952.463419
1506,2026.192781
1507,2014.561933
1508,1997.128917
1509,1962.131542
1510,1940.164005
1511,1912.882029
1512,1863.488448
1513,1853.806797
1514,1848.143192
1515,1816.906197
1516,1857.282569
1517,1857.982558
1518,1906.395466
1519,1966.772782
1520,1906.603787
1521,1840.152521
1522,1825.091191
1523,1802.360303
1524,1757.956466
1525,1770.455924
1526,1777.349951
1527,1754.674683
1528,1849.026446
1529,1888.472905
1530,1942.441627
1531,1978.146324
1532,1981.180124
1533,1930.067263
1534,1855.185143
1535,1847.862883
1536,1850.937826
1537,1885.895663
1538,1885.201121
1539,1860.279571
1540,1827.140034
1541,1872.471465
1542,1927.583311
1543,1928.444157
1544,1925.052035
1545,1871.20252
1546,1837.182862
1547,1828.531449
1548,1830.517331
1549,1834.27953
1550,1826.150814
1551,1858.715204
1552,1853.750685
1553,1912.862416
1554,1969.759257
1555,2008.967535
1556,2007.344196
1557,1941.420851
1558,1908.71606
1559,1907.592197
1560,1909.128361
1561,1851.868455
1562,1851.395388
1563,1841.902321
1564,1790.912086
1565,1828.195315
1566,1829.296395
1567,1928.211154
1568,1937.200073
1569,1939.591709
1570,1859.460887
1571,1837.025722
1572,1822.902603
1573,1828.132651
1574,1838.622945
1575,1840.056453
1576,1866.340092
1577,1930.318526
1578,1986.461033
1579,1995.191313
1580,1987.034321
1581,1972.182901
1582,1959.892605
1583,1954.502419
1584,1909.155829
1585,1876.006393
1586,1870.969489
1587,1867.622303
1588,1866.701826
1589,1918.601991
1590,1963.716029
1591,1960.629962
1592,1959.684016
1593,1911.369413
1594,1909.531171
1595,1890.553283
1596,1875.707075
1597,1869.579392
1598,1880.574622
1599,1825.067779
1600,1882.772952
1601,1982.812212
1602,1993.610113
1603,1995.137479
1604,1992.646041
1605,1993.168685
1606,1991.139823
1607,1975.707508
1608,1928.167798
1609,1903.942139
1610,1909.753331
1611,1916.163049
1612,1913.802864
1613,1927.121402
1614,1992.082858
1615,2043.015981
1616,2007.197559
1617,1966.260018
1618,1909.001523
1619,1826.88684
1620,1800.751952
1621,1789.090279
1622,1817.491823
1623,1822.045186
1624,1822.759224
1625,1928.172986
1626,2061.251158
1627,2069.951104
1628,2063.767509
1629,2064.784985
1630,1960.158569
1631,1915.790779
1632,1912.880568
1633,1912.193827
1634,1899.178159
1635,1899.178159
1636,1920.607842
1637,1922.758668
1638,1924.011604
1639,2061.443906
1640,2026.751288
1641,1973.509843
1642,1914.025889
1643,1841.934759
1644,1807.215684
1645,1807.796416
1646,1802.049042
1647,1835.784395
1648,1867.45854
1649,1913.672939
1650,2057.800405
1651,2046.27303
1652,2028.410662
1653,2012.620992
1654,1902.590027
1655,1858.741751
1656,1856.756611
1657,1818.197616
1658,1826.910259
1659,1810.320745
1660,1829.986411
1661,1849.729037
1662,1863.196281
1663,1998.391216
1664,1950.087673
