*Hour,Large Hydro
315,1368.096358
316,1369.75157
317,1499.668724
318,1618.105622
319,2040.778793
320,2308.637197
321,2249.501586
322,2063.85383
323,1986.369753
324,2137.056748
325,2383.806261
326,2337.373186
327,1886.686268
328,1913.643958
329,2549.31724
330,2995.514193
331,2924.031476
332,2762.469989
333,2422.322558
334,2050.334795
335,1523.1264
336,1452.048419
337,1499.744542
338,1482.562743
339,1544.306505
340,1610.679442
341,1626.874467
342,1908.281208
343,2227.219313
344,2691.255746
345,2332.098866
346,2233.05671
347,1786.83671
348,1547.064637
349,1331.110414
350,1527.117906
351,2186.494827
352,2188.558991
353,2505.533963
354,2938.556742
355,2835.757779
356,2971.774391
357,2917.014802
358,2421.784032
359,1878.760952
360,1578.619542
361,1502.6047
362,1515.427904
363,1478.434075
364,1542.718292
365,1648.108478
366,1849.650047
367,2197.492988
368,2403.846862
369,1631.781056
370,1547.612531
371,1498.571791
372,1453.380585
373,1456.023045
374,1461.220186
375,1472.82518
376,1760.150409
377,2350.755387
378,2796.279663
379,2788.49097
380,2629.628561
381,2294.852008
382,1914.263765
383,1579.454842
384,1494.142447
385,1444.265484
386,1418.446858
387,1421.675601
388,1404.821748
389,1619.523812
390,1677.817509
391,1891.27296
392,2056.794345
393,1783.189965
394,1747.35621
395,1768.175715
396,1891.005815
397,1781.532616
398,1780.641802
399,1853.497071
400,1820.619784
401,2087.146748
402,2433.602391
403,2544.888947
404,2136.010767
405,2046.357382
406,1953.981881
407,1877.712193
408,1859.480805
409,1792.464622
410,1810.213409
411,1783.960958
412,1752.664795
413,1756.10625
414,1803.959849
415,2062.618944
416,1907.001256
417,1787.150272
418,1723.479941
419,1697.398304
420,1705.576965
421,1695.217553
422,1703.204521
423,1752.879232
424,1797.873684
425,2082.416021
426,2598.817106
427,2728.82942
428,2535.966081
429,2272.751053
430,2076.39456
431,1958.239659
432,1930.027072
433,1821.622566
434,1917.389585
435,1773.102008
436,1864.060889
437,1878.446013
438,2003.408587
439,2004.450489
440,1808.697382
441,1603.061955
442,1574.307589
443,1536.183582
444,1530.320461
445,1519.349229
446,1649.291675
447,1638.05463
448,1856.071531
449,2183.433895
450,2420.056801
451,2629.007399
452,2344.815245
453,2077.953426
454,1972.25658
455,1757.829583
456,1818.789356
457,1579.520413
458,1530.362686
459,1510.333551
460,1566.228741
461,1553.664191
462,1693.750886
463,1763.12676
464,1687.571033
465,1565.14577
466,1557.166795
467,1526.747811
468,1494.515362
469,1429.95098
470,1448.409776
471,1482.807004
472,1560.672005
473,1828.777713
474,2129.05264
475,2311.49515
476,1981.583611
477,1821.6296
478,1763.851758
479,1717.850893
480,1642.01217
481,1676.489066
482,1696.5721
483,1687.498018
484,1713.773208
485,1773.091018
486,1828.090798
487,1961.603126
488,2005.6538
489,1859.864055
490,1673.205189
491,1641.918914
492,1602.478395
493,1598.76793
494,1621.333926
495,1673.517857
496,1733.181124
497,1905.00208
498,2547.403391
499,2438.486442
500,2231.499407
501,2120.241506
502,1850.061178
503,1702.404657
504,1658.014127
505,1688.603828
506,1640.511878
507,1600.997919
508,1609.096253
509,1681.36637
510,1876.215923
511,2256.961232
512,2217.467835
513,1637.86433
514,1639.801617
515,1673.739095
516,1492.663796
517,1482.595486
518,1465.058338
519,1474.987927
520,1535.684937
521,1854.855336
522,2328.204663
523,3099.999065
524,2448.884971
525,2327.949632
526,1952.236345
527,1674.246881
528,1558.51798
529,1490.309147
530,1431.520136
531,1444.296969
532,1439.597503
533,1513.68976
534,1796.889829
535,2397.934631
536,2242.165111
537,1535.431016
538,1461.414072
539,1392.297497
540,1365.3724
541,1397.592696
542,1348.333655
543,1369.833524
544,1472.511035
545,1886.251541
546,2821.517595
547,2459.646523
548,2345.068447
549,2187.925731
550,2000.391034
551,1650.29086
552,1610.647275
553,1594.25256
554,1586.539131
555,1585.363981
556,1615.145478
557,1758.802534
558,1863.212707
559,2299.543254
560,2262.232418
561,1827.29899
562,1668.442544
563,1583.912643
564,1564.634543
565,1626.522545
566,1672.54855
567,1841.26164
568,1838.018078
569,2029.068995
570,2511.468803
571,2617.833538
572,2435.664758
573,2191.264903
574,1973.272206
575,1838.830214
576,1783.681221
577,1896.986856
578,1849.827911
579,1785.816281
580,1816.959633
581,2019.927992
582,2112.223359
583,2591.440787
584,2468.819989
585,2004.43475
586,1883.946679
587,1788.0025
588,1764.259113
589,1739.923949
590,1769.856028
591,1814.419352
592,2029.055364
593,2317.024998
594,2928.655487
595,3170.327387
596,2663.940135
597,2697.732081
598,2309.108612
599,2036.646325
600,1986.589175
601,1921.287626
602,1931.441098
603,1839.16185
604,1853.749696
605,1873.832487
606,1960.062232
607,2134.470278
608,2099.354865
609,1842.721762
610,1790.040549
611,1717.204421
612,1737.928447
613,1757.498572
614,1741.990751
615,1769.236908
616,1917.290278
617,2255.295463
618,3093.016082
619,2777.855523
620,2612.418818
621,2455.208232
622,2158.708347
623,1931.467764
624,1916.546045
625,1902.104373
626,1816.251927
627,1803.207176
628,1812.890528
629,1816.013143
630,1976.198095
631,2133.056121
632,1951.27649
633,1819.942583
634,1749.041339
635,1750.031823
636,1727.59779
637,1698.847083
638,1707.923127
639,1722.909434
640,1879.274557
641,2202.352664
642,2604.700279
643,2846.743746
644,2578.691543
645,2367.743809
646,2135.822391
647,1916.331759
648,1780.101082
649,1756.239137
650,1747.590824
651,1714.339431
652,1728.005953
653,1834.10187
654,2030.565101
655,2696.89522
656,2585.167631
657,1913.989113
658,1836.227022
659,1779.332653
660,1703.099741
661,1729.939718
662,1755.500959
663,1773.992089
664,1934.825303
665,2532.26406
666,2970.866083
667,3051.217203
668,2964.673946
669,2560.136483
670,2227.70125
671,1997.723705
672,1935.367291
673,1708.373021
674,1634.48872
675,1641.298791
676,1664.737121
677,1806.363184
678,2149.137682
679,2511.277303
680,2511.359873
681,2267.136896
682,1863.739697
683,1764.631256
684,1740.118427
685,1754.169631
686,1815.381864
687,1824.374148
688,1947.447678
689,2275.416614
690,2969.711536
691,3148.204306
692,2762.751928
693,2648.882815
694,2216.316351
695,1962.612425
696,1881.461294
697,1859.795742
698,1762.598034
699,1764.182333
700,1772.626192
701,1901.278344
702,2021.641684
703,2478.549026
704,2716.378733
705,2033.098843
706,1907.073235
707,1768.349124
708,1702.463274
709,1701.952606
710,1713.756903
711,1742.828336
712,1900.818418
713,2369.068155
714,3044.142966
715,3118.712981
716,2659.54808
717,2373.429731
718,2144.631233
719,2075.614624
720,2027.368884
721,1869.730199
722,1827.826715
723,1816.843768
724,1837.783418
725,1905.559233
726,2303.489931
727,2480.197243
728,3225.807396
729,2505.629258
730,1857.991407
731,1795.858963
732,1795.986164
733,1804.478168
734,1664.790336
735,1727.550269
736,1964.459521
737,2277.198007
738,2941.634049
739,3137.123064
740,2874.30662
741,2530.794445
742,2320.138007
743,2033.519802
744,1929.441754
745,1793.889572
746,1771.047179
747,1773.068469
748,1812.091853
749,1895.933462
750,2314.134335
751,2470.957447
752,2444.149484
753,2066.520593
754,2007.172807
755,1906.760947
756,1842.080078
757,1830.78468
758,1868.411846
759,1876.457006
760,2110.037983
761,2676.232234
762,3248.85723
763,3200.73969
764,2940.26734
765,2710.636602
766,2490.662799
767,2485.905224
768,2310.928784
769,2091.168763
770,1926.265546
771,1918.688053
772,1912.13365
773,1962.165202
774,2335.642424
775,2276.342178
776,2356.362965
777,2281.435383
778,2142.159115
779,1976.84711
780,2054.54787
781,2110.094305
782,2243.973118
783,2392.793537
784,2416.978008
785,2541.443539
786,2703.042395
787,2729.934007
788,2625.816314
789,2577.993198
790,2484.787818
791,2506.684942
792,2416.644709
793,2313.301817
794,2269.361673
795,2213.734512
796,2246.979426
797,2328.917681
798,2466.284444
799,2505.406514
800,2342.224996
801,2392.80425
802,2349.251397
803,2264.753516
804,2238.20842
805,2187.421067
806,2264.006654
807,2260.926412
808,2298.33908
809,2519.298959
810,2890.938478
811,2659.384836
812,2885.257982
813,2840.164088
814,2401.467045
815,2283.306076
816,2213.591689
817,2129.75896
818,2087.798591
819,2114.766185
820,2176.92758
821,2276.59072
822,2442.61992
823,2791.432667
824,2829.698727
825,2585.506954
826,2422.732825
827,2309.132251
828,2275.102773
829,2192.770887
830,2221.510504
831,2338.239605
832,2360.175184
833,2568.87828
834,3281.428737
835,3321.187273
836,3267.430006
837,3022.017764
838,2704.214362
839,2483.555416
840,2415.574067
841,2294.377001
842,2197.003335
843,2096.051702
844,2227.01989
845,2635.051389
846,3258.775631
847,3497.89111
848,3285.30816
849,2666.131331
850,2325.850199
851,2172.37243
852,2111.389008
853,2097.063437
854,2167.101714
855,2227.335354
856,2381.829613
857,3166.599088
858,3834.209196
859,3996.402658
860,3756.463617
861,3692.582526
862,3623.047026
863,3309.129158
864,3260.305327
865,2548.484379
866,2451.612293
867,2417.666361
868,2473.862368
869,2577.918889
870,3257.784012
871,3715.92926
872,3642.466346
873,2623.025938
874,2332.863942
875,2254.60974
876,2167.261923
877,2019.412611
878,2015.779696
879,2189.629076
880,2443.471916
881,2879.165622
882,3552.231326
883,3611.403847
884,3829.298039
885,3938.80659
886,3418.805338
887,2840.244538
888,2457.039
889,2876.512405
890,2847.746338
891,3036.632738
892,3037.087812
893,3233.933311
894,3461.582121
895,3644.739281
896,3424.662759
897,2839.386079
898,2138.947625
899,1948.80463
900,1952.263834
901,1970.889377
902,1905.635251
903,1893.211472
904,2120.998702
905,3147.643393
906,4030.287355
907,4101.026925
908,4031.493212
909,3901.004234
910,3719.331764
911,3523.06312
912,2964.131515
913,2636.227844
914,2534.057002
915,2411.768804
916,2526.251217
917,2439.243922
918,2541.208059
919,3016.100452
920,2925.722251
921,2291.426541
922,2142.315575
923,2028.331794
924,1979.569936
925,1975.81294
926,2033.775984
927,2001.508459
928,2360.562385
929,3154.505454
930,3837.151232
931,3771.275802
932,3521.104748
933,3342.000039
934,2751.49973
935,2699.366018
936,2409.422844
937,2181.372751
938,2087.87629
939,2061.819995
940,2106.064808
941,2336.451379
942,2551.330581
943,2622.201721
944,2752.400871
945,2519.41387
946,2040.173834
947,2102.729246
948,1975.749247
949,1843.484345
950,1893.759336
951,1914.051653
952,2198.627552
953,2858.982511
954,3826.075594
955,3992.491296
956,3635.557636
957,3232.520388
958,2841.982198
959,2485.87009
960,2401.86087
961,2341.552948
962,2224.773048
963,2062.587921
964,2010.837004
965,2054.720378
966,2436.541949
967,2790.421012
968,2671.917454
969,2251.512452
970,2026.639429
971,1901.161071
972,1889.163224
973,1910.173475
974,1914.058579
975,1995.890989
976,2101.513028
977,2621.603951
978,3774.134155
979,3905.500207
980,3682.122575
981,3341.960263
982,2854.825985
983,2357.541826
984,2250.329055
985,2105.136345
986,1994.095188
987,2038.262756
988,2058.336501
989,2218.221149
990,3042.808297
991,3594.553368
992,3159.98236
993,2466.984177
994,2149.727408
995,1975.828242
996,1865.750383
997,1909.773177
998,1924.181939
999,1864.66745
1000,2060.112244
1001,2390.389562
1002,3471.447771
1003,3871.323924
1004,3894.632275
1005,3746.490535
1006,3331.853408
1007,2990.321004
1008,2388.827543
1009,2087.420135
1010,2004.216392
1011,1952.917938
1012,1996.883686
1013,2236.851635
1014,2878.17801
1015,3285.634919
1016,3123.572658
1017,2180.564756
1018,1988.139152
1019,1957.929242
1020,1898.810203
1021,1882.598115
1022,1901.365792
1023,2198.586324
1024,2264.627457
1025,2717.103503
1026,3203.59461
1027,3343.278148
1028,3478.284133
1029,3216.876446
1030,2883.764632
1031,2481.685958
1032,2268.106046
1033,2305.3807
1034,2274.03068
1035,2237.861678
1036,2237.897328
1037,2326.645993
1038,2480.158329
1039,2975.699531
1040,2795.101892
1041,2279.993036
1042,2093.127048
1043,2087.373917
1044,2175.689028
1045,2131.238538
1046,2053.095869
1047,2201.038513
1048,2337.199088
1049,2562.383803
1050,3261.453852
1051,3558.437252
1052,3414.156787
1053,2977.624784
1054,2610.467908
1055,2436.384318
1056,2333.787104
1057,2431.060945
1058,2417.7101
1059,2412.415863
1060,2481.919557
1061,2497.148736
1062,2526.407033
1063,2533.174205
1064,2762.803544
1065,2708.11386
1066,2916.851861
1067,2837.540719
1068,2540.798499
1069,2438.515227
1070,2446.585366
1071,2441.534761
1072,2520.345282
1073,2560.238409
1074,2924.660507
1075,3068.343255
1076,3008.967655
1077,2779.171251
1078,2688.448799
1079,2483.956125
1080,2466.065582
1081,2440.105146
1082,2464.149947
1083,2472.721343
1084,2471.782061
1085,2481.539227
1086,2535.564854
1087,2680.770984
1088,2627.221297
1089,2608.087021
1090,2424.438048
1091,2562.044564
1092,2435.927172
1093,2429.763166
1094,2486.960752
1095,2535.724728
1096,2694.958178
1097,3000.238058
1098,3075.969883
1099,3275.76904
1100,3238.53602
1101,2796.060733
1102,2544.418844
1103,2509.402947
1104,2449.740093
1105,2447.715775
1106,2201.245315
1107,2118.551714
1108,2126.002527
1109,2192.145906
1110,2371.773784
1111,2594.104256
1112,2475.38626
1113,2405.840818
1114,2328.418698
1115,2345.938564
1116,2226.996043
1117,2234.998646
1118,2138.535796
1119,2287.316595
1120,2525.185386
1121,2705.876175
1122,3017.956425
1123,3221.154783
1124,3129.078301
1125,3012.080633
1126,2716.312266
1127,2397.879845
1128,2224.691722
1129,2425.169205
1130,2386.233646
1131,2316.934646
1132,2293.496522
1133,2447.595092
1134,2654.466202
1135,2721.082621
1136,2732.888512
1137,2701.613395
1138,2490.373717
1139,2500.050038
1140,2389.504547
1141,2326.014172
1142,2315.308748
1143,2324.141646
1144,2400.981674
1145,2576.698473
1146,3136.755056
1147,3338.947639
1148,3536.261251
1149,3072.253385
1150,2805.32155
1151,2417.487645
1152,2345.772274
1153,2336.767028
1154,2311.889966
1155,2320.408698
1156,2331.766365
1157,2353.266938
1158,2729.713714
1159,3162.379229
1160,2686.553318
1161,2560.437935
1162,2379.389453
1163,2262.329276
1164,2015.548946
1165,1948.681653
1166,1970.819897
1167,2032.577672
1168,2164.919689
1169,2374.346412
1170,3318.103646
1171,3491.415796
1172,3369.8985
1173,3291.551052
1174,2991.075071
1175,2703.873527
1176,2424.315515
1177,2207.514837
1178,2211.399408
1179,2202.707727
1180,2328.50792
1181,2577.521485
1182,3073.841187
1183,3196.286044
1184,2756.828447
1185,2407.763369
1186,2194.800988
1187,2003.251199
1188,2024.958553
1189,1949.624109
1190,1813.096529
1191,1938.513668
1192,2102.003331
1193,2470.915514
1194,3256.057282
1195,3346.616492
1196,3517.108498
1197,3026.088745
1198,2931.171717
1199,2595.581417
1200,2490.164594
1201,2498.719182
1202,2367.741368
1203,2371.197118
1204,2505.664451
1205,2687.699744
1206,2901.941941
1207,3367.552689
1208,3143.594289
1209,2751.177502
1210,2453.884792
1211,2421.738645
1212,2414.58873
1213,2378.763578
1214,2396.90948
1215,2390.262316
1216,2607.749895
1217,2937.495363
1218,3387.234755
1219,3725.609587
1220,3694.479131
1221,3290.674874
1222,3238.217824
1223,3076.351325
1224,2869.352705
1225,2566.557778
1226,2575.055646
1227,2579.211575
1228,2614.53717
1229,2825.847669
1230,3124.75287
1231,3504.168198
1232,3270.671512
1233,3008.806551
1234,2657.401165
1235,2590.31198
1236,2454.297888
1237,2324.578346
1238,2346.701033
1239,2428.172233
1240,2663.959995
1241,2790.890985
1242,3259.88793
1243,3522.407689
1244,3595.228545
1245,3302.787033
1246,3032.9488
1247,2943.063909
1248,2731.387293
1249,2721.616114
1250,2454.814575
1251,2491.373263
1252,2635.579714
1253,2871.144381
1254,3301.363056
1255,3676.29702
1256,3129.257081
1257,2765.868121
1258,2583.113176
1259,2396.461562
1260,2413.992294
1261,2072.833
1262,2029.805632
1263,1998.05582
1264,2380.330557
1265,2617.850093
1266,3080.548264
1267,3596.530371
1268,3387.95077
1269,3363.013719
1270,3084.647947
1271,2995.592686
1272,2764.533519
1273,2757.344002
1274,2668.5777
1275,2585.014075
1276,2601.226288
1277,2709.48823
1278,2806.136317
1279,2860.012586
1280,2689.578851
1281,2407.935855
1282,2517.726387
1283,2469.06209
1284,2369.872991
1285,2156.193094
1286,2199.492612
1287,2302.640487
1288,2651.502514
1289,2924.71918
1290,3460.280847
1291,3778.669036
1292,3615.494976
1293,3652.335313
1294,3304.217813
1295,3030.879762
1296,2824.274608
1297,3143.097234
1298,2942.712163
1299,2959.029767
1300,2941.366171
1301,3009.008881
1302,3110.903309
1303,3199.104793
1304,3006.480945
1305,2875.260155
1306,2731.169415
1307,2553.897858
1308,2457.575768
1309,2433.274829
1310,2335.802225
1311,2362.850018
1312,2581.603581
1313,2911.487635
1314,3398.401394
1315,3432.867852
1316,3542.235106
1317,3636.552612
1318,3149.898366
1319,2971.851372
1320,2803.993344
1321,2636.487782
1322,2416.90517
1323,2371.763182
1324,2443.364336
1325,2692.193501
1326,3064.050484
1327,3482.801149
1328,3328.473685
1329,2818.961355
1330,2648.945527
1331,2582.695941
1332,2556.521432
1333,2530.35987
1334,2550.409948
1335,2618.567606
1336,2723.383122
1337,2949.716368
1338,3439.939213
1339,3844.263359
1340,3562.272117
1341,3424.704462
1342,3191.140902
1343,2860.777236
1344,2706.52051
1345,2700.569462
1346,2645.780531
1347,2565.448139
1348,2590.277124
1349,2913.776567
1350,3020.411236
1351,3288.140836
1352,3090.659921
1353,2823.615739
1354,2580.165847
1355,2530.132302
1356,2508.426325
1357,2569.686477
1358,2545.240113
1359,2653.366686
1360,2766.120734
1361,2975.913916
1362,3429.392256
1363,3755.335653
1364,3496.151797
1365,3188.231282
1366,3055.644931
1367,2889.527117
1368,2853.99494
1369,2725.810545
1370,2759.917598
1371,2660.98955
1372,2655.719492
1373,2989.702172
1374,3144.134666
1375,3118.250472
1376,3029.823881
1377,2680.61679
1378,2614.708849
1379,2608.602556
1380,2459.289274
1381,2432.729737
1382,2384.470584
1383,2468.904528
1384,2542.17548
1385,2718.59022
1386,3069.603847
1387,3190.487863
1388,3152.53866
1389,2994.129909
1390,2872.120316
1391,2877.096596
1392,2781.38284
1393,2777.757349
1394,2714.272988
1395,2635.22637
1396,2629.859063
1397,2857.646353
1398,2964.152816
1399,3128.409254
1400,2962.509562
1401,2811.106307
1402,2785.55039
1403,2650.611465
1404,2622.12268
1405,2593.946746
1406,2617.117807
1407,2691.934054
1408,2839.756792
1409,3012.859917
1410,3444.466935
1411,3656.695931
1412,3450.418033
1413,3329.258969
1414,3050.414407
1415,2909.281335
1416,2873.482046
1417,2892.335445
1418,2769.8825
1419,2797.60102
1420,2812.275073
1421,2999.698575
1422,3295.328521
1423,3394.17725
1424,3267.253681
1425,3024.57757
1426,2766.734721
1427,2608.633258
1428,2500.780063
1429,2598.238704
1430,2541.12529
1431,2620.703485
1432,2663.639548
1433,3124.555505
1434,3517.1127
1435,3819.308011
1436,3634.800849
1437,3644.846391
1438,3330.892686
1439,3192.88868
1440,2902.124051
1441,2996.030768
1442,3023.899557
1443,2871.998814
1444,2902.344015
1445,3156.916121
1446,3503.78024
1447,3462.68616
1448,3329.587727
1449,3182.690461
1450,2905.303466
1451,2754.644659
1452,2743.369491
1453,2733.306887
1454,2808.489537
1455,2851.758821
1456,2926.652241
1457,3178.623023
1458,3665.641946
1459,3806.414623
1460,3825.435031
1461,3616.166175
1462,3548.642486
1463,3442.105514
1464,3103.493642
1465,3197.767152
1466,3195.916025
1467,3160.965619
1468,3088.704288
1469,3176.906696
1470,3593.236202
1471,3459.926568
1472,3292.475541
1473,3108.273947
1474,2858.689266
1475,2872.683852
1476,2817.774722
1477,2750.082224
1478,2660.477577
1479,2706.493152
1480,2861.439413
1481,3282.492085
1482,3670.463392
1483,4079.813299
1484,3827.710264
1485,3827.161432
1486,3569.706301
1487,3356.350488
1488,3151.979617
1489,2979.620607
1490,3160.819085
1491,3122.131175
1492,3058.470066
1493,3288.110274
1494,3657.611157
1495,3583.942707
1496,3452.849433
1497,3173.175151
1498,3116.628504
1499,3045.03989
1500,2818.917904
1501,2973.327237
1502,2940.790196
1503,3016.846613
1504,3053.215179
1505,3461.078387
1506,4001.886398
1507,4268.093991
1508,4334.777557
1509,4407.697615
1510,3999.132337
1511,3792.723425
1512,3560.423524
1513,3504.291964
1514,3504.223654
1515,3435.040941
1516,3457.784295
1517,3596.365356
1518,3754.426649
1519,3858.455055
1520,3772.773223
1521,3531.743057
1522,3464.838852
1523,3344.589857
1524,3370.90635
1525,3343.681772
1526,3301.459176
1527,3506.395159
1528,3460.698163
1529,3701.065244
1530,4087.545946
1531,4212.212067
1532,4104.647901
1533,4019.537319
1534,3842.348942
1535,3525.511102
1536,3449.42585
1537,3414.673475
1538,3390.439873
1539,3342.928191
1540,3323.010529
1541,3434.388873
1542,3532.812963
1543,3806.013685
1544,3467.211087
1545,3313.332646
1546,3283.781993
1547,3267.096635
1548,3013.949642
1549,3184.446558
1550,3124.036429
1551,3214.289942
1552,3252.424056
1553,3365.397966
1554,3882.97504
1555,4052.490198
1556,3969.385522
1557,3684.796685
1558,3595.516113
1559,3469.326398
1560,3424.077753
1561,3418.770424
1562,3356.320995
1563,3340.777867
1564,3350.719962
1565,3611.432268
1566,3405.83758
1567,3661.419072
1568,3420.828096
1569,3236.459939
1570,3257.454389
1571,3277.513557
1572,3257.312185
1573,3007.828529
1574,2995.686243
1575,2998.511676
1576,3100.202844
1577,3605.046648
1578,3893.283178
1579,4010.719403
1580,3994.534049
1581,3916.283448
1582,3797.968293
1583,3460.262725
1584,3390.092185
1585,3435.976379
1586,3468.84896
1587,3444.070024
1588,3419.029952
1589,3524.13476
1590,3697.091574
1591,3861.725194
1592,3562.33423
1593,3262.996934
1594,3298.11106
1595,2876.628351
1596,2861.204858
1597,2889.316009
1598,3025.577591
1599,3104.659059
1600,3211.637972
1601,3645.475706
1602,3942.095486
1603,4120.1571
1604,4083.908485
1605,3889.651556
1606,3911.937051
1607,3949.129618
1608,3853.470227
1609,3721.063829
1610,3794.511174
1611,3779.312016
1612,3796.104558
1613,3892.339737
1614,3881.94011
1615,3877.102781
1616,3708.808926
1617,3785.281363
1618,3650.395197
1619,3562.150141
1620,3362.852449
1621,3369.37434
1622,3408.183671
1623,3370.578611
1624,3639.946275
1625,3851.750192
1626,4228.904004
1627,4362.642463
1628,4375.64785
1629,4106.528545
1630,4131.232059
1631,4113.202641
1632,3813.768611
1633,3779.806149
1634,3651.131393
1635,3651.131393
1636,3788.910805
1637,3859.109725
1638,4126.324808
1639,4229.963714
1640,4165.857569
1641,3870.709479
1642,3760.704894
1643,3433.106148
1644,3315.171942
1645,3387.07015
1646,3302.7755
1647,3292.914177
1648,3464.299966
1649,3862.229767
1650,4101.856058
1651,4212.691902
1652,4359.760534
1653,4353.817204
1654,4279.282287
1655,3999.504093
1656,3778.919916
1657,3608.411063
1658,3559.915353
1659,3531.134338
1660,3529.66209
1661,3684.816155
1662,4021.19074
1663,4243.823404
1664,4106.334098
